points_offense,team,totalYards_offense,netPassingYards_offense,rushingYards_offense,yardsPerPass_offense,yardsPerRushAttempt_offense,turnovers_offense,thirdDownEff_offense
25.49754469801376,Grambling,334.54068900224615,190.20814531749647,144.33254368474968,6.852397612146617,3.998908917180133,1.3770929575021216,0.35327360745697245
27.171081841623373,Hampton,359.1565867264311,192.7865163438883,166.37007038254276,6.9283987579379875,4.252272451469815,1.4111708849578144,0.4115505596716237
27.733761869161405,Harvard,369.40916496806653,220.92475879311587,148.48440617495066,7.6776446457535314,4.043977698496744,1.214905284175376,0.4020615630467255
27.00792833091763,Holy Cross,356.42627763568186,201.7542601776973,154.67201745798457,7.661774900557181,4.166336955823971,1.2574691388955448,0.4030398102729745
26.47740340899869,Houston Christian,357.6030779696916,201.94359781085862,155.6594801588329,7.185035630230353,4.174564120399679,1.3639181253291104,0.3826938749025384
24.12872184111666,Howard,348.3078835398376,197.26347927193765,151.0444042678999,6.884843093276928,4.060555227450108,1.387122493238249,0.37999499534442577
27.46902100090317,Idaho,372.1187558598726,212.88785997207822,159.23089588779433,7.979790982111117,4.39055203360025,1.2829660896776391,0.39976526690097197
27.70186558349808,Idaho State,375.1683008982285,227.50882511985859,147.65947577836988,7.13702271708666,4.301183981557633,1.4275442049322837,0.3983563005028269
27.34798614124346,Illinois State,378.35278657095085,217.8175812937584,160.5352052771924,7.370212046640146,4.2881940599909045,1.2359009681640927,0.4117358405913715
29.32387827938674,Incarnate Word,384.4647064076075,227.77889930476888,156.68580710283857,7.3778935264953445,4.381321563533181,1.3450155740220517,0.3943970626609355
24.6477048406809,Indiana State,344.54637059843225,191.00077396908836,153.54559662934386,6.868188387636723,4.06846590105382,1.2673076484588104,0.3781414732110674
29.299797758957283,Jackson State,373.90988343971276,198.31990939078267,175.58997404893012,7.573892512751624,4.547365575642413,1.4224765106265778,0.3873858497142522
26.234718497546556,Lafayette,365.3837714729249,207.56555149781354,157.81821997511133,7.19545125992271,4.222711779780042,1.3175483103552617,0.3949160831329001
25.402877809868524,Lamar,360.69368798459783,195.90957869292603,164.7841092916718,7.1866856908055,4.41223294261445,1.4397367664411662,0.39304886958057234
27.49290216585912,Lehigh,358.0774987620266,188.06517457991768,170.01232418210887,7.428689963445642,4.487617902604619,1.3761924789768607,0.41845172983615647
27.001382755679515,Lindenwood,368.0449843429903,203.06886350698497,164.9761208360053,7.661226356170194,4.382092830941854,1.3460254732504957,0.3930641954923024
25.89760592463622,Long Island University,364.54747487647535,193.30946447739407,171.23801039908128,7.383060824031716,4.664770730087632,1.3486386657374039,0.3801824819361968
25.7911711075603,Maine,351.8340810286478,209.5770177864547,142.2570632421931,7.462695908329665,3.971783913047319,1.202081663243589,0.38569255783849893
23.32193138010186,Marist,337.2362762098801,200.69416315384242,136.5421130560376,6.609916767271143,4.04294203127057,1.3082313025177632,0.34757399951950396
26.225235881249063,McNeese,362.8454803998477,200.41130849653848,162.4341719033092,7.340343470902139,4.414156416416385,1.4531913983713756,0.3742426537322843
28.7639954555846,Mercer,370.7496548904005,211.11485816802505,159.63479672237546,7.611211596457114,4.2110386325848665,1.4048030872612878,0.3800998292426876
25.756706049427645,Mercyhurst,351.76208092434615,214.66571947913124,137.0963614452149,7.075367307685794,3.8841770135192153,1.3090617032550351,0.3866899386956493
25.809434405480808,Merrimack,351.78300024289194,185.2863800012124,166.49662024167955,7.389633770376007,4.377706036496568,1.2550419296598392,0.3959658489920825
23.20572809948866,Mississippi Valley State,336.05256603850285,204.17075109443786,131.88181494406496,7.136324097007085,3.6317992054664345,1.6106848992865381,0.3695034329001731
29.838357599033507,Monmouth,395.55119140495475,240.3444240064637,155.20676739849102,7.946032077574295,4.32683654839014,1.2972575746685056,0.41782391268706354
28.68046370922573,Montana,371.9702857129208,206.48636806062345,165.48391765229738,7.013004018398126,4.537796086907178,1.2437991476449495,0.4004905836180617
30.731395062023267,Montana State,395.06538164017115,198.4882319815378,196.57714965863335,7.942961419454884,5.006795870808694,1.1025091929740625,0.4381897854442156
22.974304995970062,Morehead State,324.73562771747436,196.372639719204,128.3629879982704,7.404089988232055,3.5690494069969723,1.317419991613924,0.355367594576974
24.845176222323,Morgan State,344.79405481368883,193.87146564653483,150.92258916715394,7.164656890148627,4.036263303142438,1.2755664400649305,0.39384398865569287
24.63877893197269,Murray State,348.5124008397024,193.99738956733253,154.51501127236986,6.927096897485668,4.1871388848043525,1.5641578499965534,0.37932450313284577
25.56878142947185,New Hampshire,338.22617215532404,206.45545587367616,131.77071628164788,7.034646796458017,3.7602285910511037,1.3145066486702113,0.360630017798672
25.208333654090435,Nicholls,360.03060158839673,204.95717714021012,155.07342444818656,7.048481391521024,4.083473737914605,1.4350997374028314,0.370964691389212
24.667199651295896,Norfolk State,337.77837703685776,185.47536821884125,152.3030088180165,7.201162064320484,4.257602177403877,1.1172425887396662,0.373284858325718
25.969991653908924,North Alabama,364.3192161463552,211.87486097272875,152.44435517362643,7.508840713814616,4.177641327880638,1.5320629825667402,0.3765429517634674
23.548188390527216,North Carolina A&T,339.69352101128413,201.19722372256768,138.49629728871642,7.046955479011494,3.9263750069406242,1.5163381461718077,0.36561145470190354
28.273261088176426,North Carolina Central,369.3687513308906,210.57971110601022,158.7890402248803,7.6641745049737295,4.479979081923385,1.384804577727236,0.4017094792492426
28.204153862227297,North Dakota,359.79529905522605,197.35209071944607,162.44320833577996,7.24676901431909,4.3021251418274975,1.3080072063756834,0.40226023132596506
30.127463437500897,North Dakota State,374.29555832341964,210.22737594194112,164.06818238147844,7.8908726517928836,4.305971854212691,1.0473697221361378,0.430533009733746
26.017125426283084,Northern Arizona,372.68783702356575,209.82871613168314,162.85912089188258,7.5992567138757945,4.3654797258340095,1.2066646454854657,0.40088023227909775
21.591780709785162,Northern Colorado,336.0501368118664,183.50745037695367,152.54268643491278,6.6083652915376705,4.072535053816157,1.3952592246383193,0.3586856509999904
24.906940254671404,Northern Iowa,352.99803905276724,201.37694973132236,151.62108932144488,7.359205432903158,4.314180876561323,1.2462935807546716,0.3642983179229517
21.78841505844278,Northwestern State,317.60942986799284,192.52383884672994,125.08559102126286,7.035756860946551,3.526654064614141,1.4320528229466514,0.34676213233684416
26.424307987813375,Pennsylvania,360.0821131770465,204.58866830440152,155.49344487264494,7.313382952175461,4.335619402773235,1.303478893658479,0.40786840133765995
27.419722534101012,Portland State,368.8626140745197,201.6835856411252,167.17902843339445,7.549078847721563,4.429173711940045,1.3916804520013797,0.41682300763236463
24.56091859321024,Prairie View A&M,350.65033604403106,207.77275997728728,142.87757606674376,7.404023367468754,3.9584210309673695,1.3344809130124518,0.3660096451321272
25.821224338410968,Presbyterian,367.32005648376406,214.78989757437643,152.5301589093876,7.486825211605728,4.151162269348074,1.261117710372196,0.3804081259021358
24.946358432257302,Princeton,336.3828144174397,195.46954887297449,140.9132655444652,6.959596645387722,3.9207999922298855,1.5720137372988423,0.38154854167498303
26.144149939097055,Rhode Island,364.8124995434879,207.2997754394388,157.51272410404903,7.438028836102334,4.339603559186459,1.5208478836128632,0.4042540737272322
26.556155239766234,Richmond,368.46558841972427,201.97191937874842,166.4936690409758,7.4975366268952985,4.446250508137239,1.2915292215733245,0.4100458112770482
25.504396630138434,Robert Morris,354.62013390591414,211.6201746399312,142.9999592659829,7.683498159375027,4.138690470376718,1.2941977707423744,0.3690954188992582
26.12005559925001,SE Louisiana,352.9489931632701,195.2389113222427,157.71008184102732,6.780309610121551,4.230420783315664,1.2427936181336237,0.38067250863498664
27.05012331933602,Sacramento State,367.4363826861489,217.45003585797187,149.98634682817698,7.083942639132835,4.240949749516126,1.41420246357704,0.4006955271889066
24.394053014445117,Sacred Heart,346.29996183041817,183.22299947214847,163.07696235826967,6.772503164010617,4.438294828130948,1.3029577530666074,0.3739320066072009
26.230776415581794,Samford,364.32926285226284,219.58700053798677,144.74226231427605,7.173769654087887,4.02372968961161,1.3848129006926269,0.3722834670373719
26.68211521872678,San Diego,351.13124626882325,207.47477673421847,143.65646953460478,7.41811436048482,4.122475247688618,1.1760745700823427,0.3982999272192028
29.364723270321736,South Carolina State,383.998480375102,228.30926681882903,155.68921355627293,7.956086758685152,4.272678064686103,1.414538099667734,0.4058868311570424
29.692421912701505,South Dakota,387.196697800505,215.54305655762087,171.65364124288408,8.239821126907426,4.692795496857588,1.1575417442795157,0.4136297510057764
29.507060340493073,South Dakota State,384.09277455076784,201.04290038106686,183.04987416970096,7.390434622266554,5.012438254922344,1.1350669236786266,0.4352104604439709
27.673138538142403,Southeast Missouri State,376.15801580188054,242.03741504727444,134.12060075460602,7.0317322036691445,3.866124568123482,1.5141587528190072,0.39838954270246396
24.027296943243442,Southern,357.0496124943619,203.59524541852042,153.45436707584145,7.141586190861411,4.116754823372023,1.4471232634534055,0.3741329054862438
25.55581277503807,Southern Illinois,369.5934614130766,220.0555898332243,149.53787157985226,7.3416434658868015,4.094639298081214,1.3208909687992743,0.3920774096709639
27.716120392444783,Southern Utah,368.3928750795268,202.1061287029311,166.28674637659566,7.442600996252357,4.464286339855612,1.1824250228969246,0.4228180869506948
23.46021397385387,St. Francis (PA),337.78610529131925,191.87138787782757,145.91471741349164,7.025248520564556,4.032009610963752,1.5173016314362404,0.37023431912232757
25.227799946684286,St. Thomas (MN),341.8657339982383,191.31601910805682,150.5497148901814,6.964195363027536,4.181460831517643,1.343896916518693,0.3697944781673188
27.94183058840774,Stephen F. Austin,376.21679729105057,223.65867852349328,152.55811876755726,7.595737024831187,4.229488361535153,1.3975455574955717,0.3803157921436744
23.734948094128903,Stetson,348.53083808868604,213.81085024842477,134.71998784026124,6.821779855481278,3.8760721427582414,1.7909922151006121,0.3658307832377113
23.28846774621025,Stonehill,329.29712650678647,184.71317245350485,144.58395405328162,6.870243920058367,3.898674605456377,1.4338618944750052,0.36749440349047036
27.8088508448006,Stony Brook,376.4254099686498,218.6603755374535,157.76503443119626,7.381283781491159,4.078809070284218,1.3887832158344238,0.39174961939519176
28.400128383646514,Tarleton State,381.0713703115232,214.48290829568117,166.588462015842,7.92411390479382,4.495293896566252,1.2651418268357388,0.40140079307092097
26.21605481219964,Tennessee State,348.9896198926434,213.73640817694243,135.25321171570096,7.286802550041479,3.910258452293669,1.2888875103973145,0.3823936700971307
25.993603246139692,Tennessee Tech,354.712133920137,192.9073122515134,161.8048216686236,6.995348671650846,4.4256622411795,1.398072665509718,0.3857082548842269
25.09650923489901,Texas Southern,336.3676870760748,183.93940056835427,152.42828650772051,6.851551326948561,4.139298432382762,1.2076735946417347,0.3777630901835035
24.24446053877128,The Citadel,346.2545383994,191.10930562565298,155.14523277374698,7.349420409640093,4.106678923508064,1.347426338632687,0.38040269547366834
26.293962899330793,Towson,364.4667704066536,208.49439658267093,155.9723738239827,7.319812755270142,4.465098572454426,1.4965675620354078,0.38653510367337096
24.583391060177416,UAlbany,342.1070794653843,203.53714846789524,138.569930997489,6.973778722385873,3.9810798947032096,1.3797110738624607,0.3846984154080817
29.5202548979361,UC Davis,390.4693536639362,243.03248650241204,147.43686716152416,7.987655351070706,4.13776570067404,1.2634619131285216,0.41545202403209175
28.941620732183008,UT Martin,364.57553802518566,205.62019658777373,158.9553414374119,7.44505334456767,4.428667491044751,1.310452881424685,0.40360812944525665
23.981082550968246,Utah Tech,339.547199058966,202.80176696666413,136.74543209230185,6.911773527739465,3.9647079967817342,1.3995291075865413,0.36766733075230185
22.17868706211622,VMI,316.3703334901804,176.96983373146386,139.40049975871653,6.408921904290782,3.969056914754134,1.4831057784329327,0.34537217633161316
22.672224119002713,Valparaiso,320.587916819503,184.28609590300624,136.30182091649675,6.924238716442987,3.8129989151749415,1.3390413860163628,0.3652682274379516
24.744927528645217,Villanova,342.6990940098348,187.9480407097033,154.7510533001315,6.99989215129834,4.223876070543281,1.2797537060082806,0.37512925494302074
24.331267643695963,Wagner,350.899239227934,203.59983937876814,147.29939984916587,7.173917261022126,4.137088611395843,1.4522531959670426,0.3751860712414194
27.2848421721712,Weber State,372.89826428870737,204.90760117517976,167.99066311352755,7.110969527201291,4.4518350889183145,1.3457774693929594,0.3751089545619497
25.261227712742794,West Georgia,354.01683105007214,211.63187371677432,142.3849573332978,7.191471716884304,4.094300085245689,1.3858950763597335,0.356680700480159
28.75977369573437,Western Carolina,394.70057679656526,246.2927104721852,148.40786632438,7.487746427883633,4.114056693676124,1.3807461874955935,0.40981765232316125
28.31509764968016,Western Illinois,389.0509870634808,242.70362346779984,146.34736359568095,7.72220888557538,4.077051250039757,1.4329931257852693,0.4175389076010781
27.093274849672316,William & Mary,376.65027286698484,197.36868334698306,179.28158952000175,7.465648822944202,4.561725595971878,1.4784175456732405,0.4196504095625169
23.460266689480502,Wofford,339.77897177692677,200.85460183472944,138.92436994219727,7.140137828443581,4.005905513133006,1.4848525990700732,0.3599663791976135
28.424114506929605,Yale,375.2888477511257,212.78997672386333,162.4988710272623,7.336682035199269,4.406736571412044,1.2558780085583243,0.41168302923717387
26.800167835578943,Youngstown State,364.366886535576,195.44549385564764,168.9213926799283,7.08511837493778,4.393152471847558,1.3721179597699673,0.4188531833925413
