season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under,open_price_draw,close_price_draw
2025,1,regular,fbs,401752804,Oregon,Montana State,2025-08-30T20:00:00+00:00,fanduel,total,2025-08-30T08:00:38+00:00,2025-08-30T11:50:39+00:00,56.5,,,56.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401752804,Oregon,Montana State,2025-08-30T20:00:00+00:00,fanduel,moneyline,2025-08-30T08:00:38+00:00,2025-08-30T11:50:39+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,1,regular,fbs,401757220,Liberty,Maine,2025-08-30T20:00:00+00:00,fanduel,spread,2025-08-30T08:00:38+00:00,2025-08-30T11:50:39+00:00,-25.5,-110.0,-110.0,-25.5,-110.0,-110.0,,,,,,
2025,1,regular,fbs,401757220,Liberty,Maine,2025-08-30T20:00:00+00:00,fanduel,total,2025-08-30T08:00:38+00:00,2025-08-30T11:50:39+00:00,52.5,,,52.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401757220,Liberty,Maine,2025-08-30T20:00:00+00:00,fanduel,moneyline,2025-08-30T08:00:38+00:00,2025-08-30T11:50:39+00:00,,-4000.0,1400.0,,-4000.0,1400.0,,,,,,
2025,1,regular,fbs,401752666,Arkansas,Alabama A&M,2025-08-30T20:15:00+00:00,fanduel,spread,2025-08-30T08:15:39+00:00,2025-08-30T11:50:39+00:00,-46.5,-110.0,-110.0,-46.5,-110.0,-110.0,,,,,,
2025,1,regular,fbs,401752666,Arkansas,Alabama A&M,2025-08-30T20:15:00+00:00,fanduel,total,2025-08-30T08:15:39+00:00,2025-08-30T11:50:39+00:00,61.5,,,61.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401762433,Memphis,Chattanooga,2025-08-30T20:30:00+00:00,fanduel,spread,2025-08-30T08:30:39+00:00,2025-08-30T11:50:39+00:00,-27.5,-105.0,-115.0,-27.5,-105.0,-115.0,,,,,,
2025,1,regular,fbs,401762433,Memphis,Chattanooga,2025-08-30T20:30:00+00:00,fanduel,total,2025-08-30T08:30:39+00:00,2025-08-30T11:50:39+00:00,55.5,,,55.5,,,-105.0,-115.0,-105.0,-115.0,,
2025,1,regular,fbs,401762433,Memphis,Chattanooga,2025-08-30T20:30:00+00:00,fanduel,moneyline,2025-08-30T08:30:39+00:00,2025-08-30T11:50:39+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,1,regular,fbs,401752799,Iowa,UAlbany,2025-08-30T22:00:00+00:00,fanduel,spread,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,-38.5,-115.0,-105.0,-38.5,-115.0,-105.0,,,,,,
2025,1,regular,fbs,401752799,Iowa,UAlbany,2025-08-30T22:00:00+00:00,fanduel,total,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,50.5,,,50.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401761590,James Madison,Weber State,2025-08-30T22:00:00+00:00,fanduel,spread,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,-26.5,-120.0,-102.0,-26.5,-120.0,-102.0,,,,,,
2025,1,regular,fbs,401761590,James Madison,Weber State,2025-08-30T22:00:00+00:00,fanduel,total,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,54.5,,,54.5,,,-115.0,-105.0,-115.0,-105.0,,
2025,1,regular,fbs,401761590,James Madison,Weber State,2025-08-30T22:00:00+00:00,fanduel,moneyline,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,1,regular,fbs,401754616,Virginia,Coastal Carolina,2025-08-30T22:00:00+00:00,fanduel,spread,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,-13.5,-112.0,-108.0,-13.5,-112.0,-108.0,,,,,,
2025,1,regular,fbs,401754616,Virginia,Coastal Carolina,2025-08-30T22:00:00+00:00,fanduel,total,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,57.5,,,57.5,,,-105.0,-115.0,-105.0,-115.0,,
2025,1,regular,fbs,401754616,Virginia,Coastal Carolina,2025-08-30T22:00:00+00:00,fanduel,moneyline,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,,-490.0,365.0,,-490.0,365.0,,,,,,
2025,1,regular,fbs,401752675,Oklahoma,Illinois State,2025-08-30T22:00:00+00:00,fanduel,spread,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,-36.5,-115.0,-105.0,-36.5,-115.0,-105.0,,,,,,
2025,1,regular,fbs,401752675,Oklahoma,Illinois State,2025-08-30T22:00:00+00:00,fanduel,total,2025-08-30T10:00:39+00:00,2025-08-30T11:50:39+00:00,60.5,,,60.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401757226,Western Kentucky,North Alabama,2025-08-30T23:00:00+00:00,fanduel,spread,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,-27.5,-105.0,-115.0,-27.5,-105.0,-115.0,,,,,,
2025,1,regular,fbs,401757226,Western Kentucky,North Alabama,2025-08-30T23:00:00+00:00,fanduel,total,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,60.5,,,60.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,1,regular,fbs,401757226,Western Kentucky,North Alabama,2025-08-30T23:00:00+00:00,fanduel,moneyline,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,,-4000.0,1400.0,,-4000.0,1400.0,,,,,,
2025,1,regular,fbs,401752678,Texas A&M,UTSA,2025-08-30T23:00:00+00:00,fanduel,spread,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,-22.5,-115.0,-105.0,-22.5,-115.0,-105.0,,,,,,
2025,1,regular,fbs,401752678,Texas A&M,UTSA,2025-08-30T23:00:00+00:00,fanduel,total,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,57.5,,,57.5,,,-105.0,-115.0,-105.0,-115.0,,
2025,1,regular,fbs,401752678,Texas A&M,UTSA,2025-08-30T23:00:00+00:00,fanduel,moneyline,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,,-2500.0,1100.0,,-2500.0,1100.0,,,,,,
2025,1,regular,fbs,401756855,Kansas State,North Dakota,2025-08-30T23:00:00+00:00,fanduel,spread,2025-08-30T11:00:39+00:00,2025-08-30T11:50:39+00:00,-25.5,-106.0,-114.0,-25.5,-106.0,-114.0,,,,,,
