id,start_date,season,season_type,week,neutral_site,home_team,home_conference,home_elo,home_talent,away_team,away_conference,away_talent,away_elo,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense
401757166,2025-11-09 00:30:00,2025,regular,11,False,Notre Dame,FBS Independents,2153,912.11,Navy,FBS Independents,0.0,1513,-25.0,0.25248747400335403,0.08449597324616773,0.25421948235960246,0.2209256547738804,0.12073949876525385,0.06432643197269036,0.22746030760294747,0.12518203866506006,0.3560511893788964,0.16452174050367102,0.30617448329245756,0.3271867160135888,0.4841109588308351,0.3599110569345801,0.47753959669220064,0.4568999614558889,0.4977107890180374,0.4314419576309832,0.521459707635254,0.48632577426879336,0.3489949508830328,0.29292690201370786,0.31493745091067055,0.3292474841581134,2.7594300825283193,2.779829364299807,3.232414689295595,2.8073381191068103,1.1372004206606636,0.8830153005629964,1.2574009488381224,1.0577742671947896,1.4831943892546984,0.9298491706611458,1.545951699881333,1.0966214885796988,1.3161656679069313,1.25675065349599,1.271157481378672,1.2599118782174548,1.019119560342742,0.9562660110704262,1.028866297220302,0.9794693940810878,1.5866757661127502,1.541882201359705,1.6062512166518579,1.5536568562731663,0.13706563706563707,0.09073359073359073,0.04633204633204633,0.08816705336426914,0.06960556844547564,0.018561484918793503,0.17184643510054845,0.08226691042047532,0.08957952468007313,0.13043478260869565,0.08488612836438923,0.045548654244306416,4.509433962264151,4.222222222222222,3.0444444444444443,4.046511627906977,68.2,73.3,68.6,72.1
401752896,2025-11-08 02:00:00,2025,regular,11,False,USC,Big Ten,1897,847.53,Northwestern,Big Ten,677.97,1530,-14.0,0.3446707885624708,0.11068046127282036,0.1320778073311525,0.15811523999823895,0.1994641877889393,0.09306487991993537,0.10974404774448095,0.1312228542866116,0.4279423960505747,0.16942280799672446,0.1951434148770311,0.20336295430169896,0.5306414092434562,0.4131897002329101,0.43638986331968593,0.42360648892361796,0.5514633062711614,0.4795032806896186,0.47065396508623497,0.46841187887340835,0.35084158914218616,0.3003428227593349,0.32337700260213237,0.3205091970095288,3.0518600695313087,2.9088504332400587,2.6246249153715695,2.891064613844709,1.267191335900544,1.1402699984560072,1.0580756145685757,1.0600998483659914,1.6007866443012908,1.0960517071381735,1.262257443104575,1.3356328918005063,1.295389570054551,1.2343863300697937,1.216394535982806,1.2324745919287747,0.9847240979437323,0.9249750933115681,0.9502040808572471,0.9841954266958312,1.5867935218574143,1.5885634842329286,1.544978811533159,1.526451047959407,0.12430426716141002,0.07421150278293136,0.05009276437847866,0.14838709677419354,0.07311827956989247,0.07526881720430108,0.16988416988416988,0.1274131274131274,0.04247104247104247,0.13349514563106796,0.0825242718446602,0.050970873786407765,4.75,3.0789473684210527,2.9555555555555557,3.2,73.2,72.3,72.6,71.1
401756946,2025-11-08 01:00:00,2025,regular,11,False,UCF,Big 12,1537,709.99,Houston,Big 12,656.74,1467,-1.0,0.1484742330962154,0.11356123097046933,0.1369419759951205,0.1936147119300149,0.10929582399452827,0.1152286551136251,0.013820851909606788,0.10961854898286481,0.19768789172472126,0.15928807593878164,0.307348963809787,0.29222345097423086,0.3873813848283458,0.4066965050935954,0.4285727498975659,0.43443275051870084,0.45012113056386527,0.485325646732811,0.5017887404902502,0.4948544338704469,0.28976625309541915,0.2781659662174333,0.27151358286638666,0.28732748553906706,2.5663810330925774,2.8367720071389946,2.5451010271555723,2.716473903919262,1.1124797114247214,1.074075420276522,0.9254548710329755,1.0324029647439505,1.504717935382668,1.1157302050272142,1.0069714000767467,1.0851634445756995,1.3101422583601299,1.2175769143849542,1.2476019829413658,1.2233896580653707,1.0568156888313274,0.9747742703696118,0.9304312805796485,0.9411124413215667,1.5254218091420821,1.5203937651946644,1.592550980736296,1.5548018616651533,0.17142857142857143,0.09795918367346938,0.07346938775510205,0.13787085514834205,0.08202443280977312,0.055846422338568937,0.1565217391304348,0.10217391304347827,0.05434782608695652,0.1449016100178891,0.08765652951699464,0.057245080500894455,3.1025641025641026,3.5849056603773586,3.3658536585365852,4.25,72.2,72.6,67.8,72.0
401761644,2025-11-07 00:30:00,2025,regular,11,False,App State,Sun Belt,1332,611.31,Georgia Southern,Sun Belt,574.48,1310,-6.5,0.12328503478395064,0.17230729302666709,0.161637908119033,0.2967349080268633,0.10439605859838037,0.06477079961409038,0.1252985503973448,0.23012620749540832,0.1860974421558274,0.2922825158421566,0.23235261879364003,0.3453726652236718,0.39389812715206896,0.44203821483622235,0.40481264413976215,0.5175753487483887,0.44346023222887704,0.4844626646113559,0.4460839536212041,0.5442048944722593,0.31486193365676896,0.31762771359318903,0.31552364003602174,0.3439671683341492,2.8334805676722623,2.747005412505401,2.9470902438651576,3.1034325319000264,0.993360428632676,1.0349616409924038,1.0172473273215172,1.3704729378296974,1.1226115701657582,1.0935091329145141,0.9867117615737395,1.4854950783257819,1.2615934177028165,1.2650221077060644,1.2657078458720357,1.245867453244105,0.9540411784396425,0.9452055695564483,0.9637098322846235,1.0157466707510152,1.5512150775837592,1.5707638096824401,1.5720517022223768,1.5226156813837257,0.17341040462427745,0.08285163776493257,0.0905587668593449,0.1459227467811159,0.09656652360515021,0.04935622317596566,0.16096579476861167,0.1006036217303823,0.060362173038229376,0.1183206106870229,0.07633587786259542,0.04198473282442748,3.7708333333333335,4.365853658536586,3.909090909090909,4.9375,71.9,69.5,69.8,71.5
401762500,2025-11-07 00:30:00,2025,regular,11,False,South Florida,American Athletic,1662,666.89,UTSA,American Athletic,662.09,1537,-13.5,0.24822429950862768,0.13439858283488032,0.1700550133452296,0.16955706584404015,0.1673962784472222,0.033792409326293474,0.10553740451796527,0.09329602767871349,0.3016669899065718,0.2610274552916495,0.2674841065881883,0.2802807600982075,0.4471456336271002,0.3980791317973519,0.40779723541354435,0.3771864892174752,0.5054994707179382,0.4497980972593957,0.4584044897464221,0.4378977536698349,0.29997246286299256,0.30620954928414224,0.3114769065069594,0.29778885832419466,3.0328637005292225,2.809058337480303,2.716288368953043,2.781604795503106,1.1951139165895417,1.1094788963991493,1.0551601184736557,0.9998378153128039,1.4757073738201432,1.1198693900584586,1.7792042290291028,1.3357212418779905,1.2798748149565267,1.263363754216585,1.3097661000088536,1.3483027980370152,1.0098826966571404,0.9409700974021148,1.052083201345455,1.0109838766192762,1.5584073766756383,1.5732407349103146,1.5359695189846363,1.6350960256404499,0.13825757575757575,0.07386363636363637,0.06439393939393939,0.1853546910755149,0.11899313501144165,0.06636155606407322,0.1701720841300191,0.1089866156787763,0.06118546845124283,0.1782608695652174,0.10217391304347827,0.07608695652173914,4.387755102040816,4.4411764705882355,3.8181818181818183,4.641025641025641,69.5,71.4,70.7,73.1
401762852,2025-11-05 00:00:00,2025,regular,11,False,Ohio,Mid-American,1596,469.99,Miami (OH),Mid-American,592.1,1459,-3.5,0.14912932757225628,0.1396052049218668,0.13285511287646878,0.174744191296783,0.1132194492229965,0.09618434269436858,0.07468063251559347,0.14156976386743123,0.2599610283283551,0.20333287184316629,0.25844974599181497,0.21934816182912148,0.40641251951240287,0.45376117757016937,0.3935954512982903,0.441432813046079,0.47107943072544634,0.5007975740622195,0.4611856356505908,0.48662215936521286,0.30242888984486144,0.30388426051768164,0.2986064923345875,0.30935540905521614,2.836480557055012,2.842419071053127,2.8360256069201033,2.7848336342030646,1.0524136197796987,1.249115022665654,0.9871354995110146,1.0419275512032427,1.3519875942947666,1.4657958142357785,1.088900189817628,1.3978610484130074,1.2636680200868893,1.235830369307183,1.2415308813298196,1.2536157729398483,1.0267797331183244,0.9736688391952507,0.9402528318096575,0.9779497379347802,1.506275148462461,1.5190553718269837,1.5867572816074635,1.5325293709158807,0.1342685370741483,0.0781563126252505,0.056112224448897796,0.12440191387559808,0.06937799043062201,0.05502392344497608,0.16666666666666666,0.09333333333333334,0.07333333333333333,0.18259023354564755,0.1040339702760085,0.07855626326963906,3.183673469387755,3.918918918918919,2.6666666666666665,3.8285714285714287,69.7,72.5,68.9,74.8
401756943,2025-11-08 20:30:00,2025,regular,11,False,Arizona,Big 12,1578,651.62,Kansas,Big 12,705.32,1556,-6.0,0.14652684195482382,0.1318967207199302,0.21901988043639756,0.2213944606086285,0.10936301072767406,0.11416150447454526,0.12847685599839903,0.11240970556355377,0.1878325455333011,0.18142748423978605,0.3139660812554553,0.3251579379912575,0.426049845464674,0.3920905981251697,0.46863058519516065,0.42979930890397505,0.4888302788834961,0.43963121293570373,0.49795901525121494,0.48713921385602477,0.28643044964397707,0.2952155969542934,0.32392749199271337,0.30629076711638353,2.856693436503273,2.8327380949199767,2.9661302670367764,2.7024810730153033,1.1191900804665198,1.0143778945045936,1.2082032788204977,1.0620298557269219,1.3560479856376813,1.0479095619815337,1.3094011082450823,1.5102704495959292,1.2757324853711163,1.2422607485691484,1.240076435299263,1.292872294993186,0.9949027780161046,0.9618245844964435,0.9687012145767386,0.9841100787848637,1.5433601220827335,1.5814301495402803,1.5407497636209542,1.5777018243243643,0.1544885177453027,0.0918580375782881,0.06263048016701461,0.1541501976284585,0.11067193675889328,0.043478260869565216,0.2032854209445585,0.12114989733059549,0.08213552361396304,0.1735241502683363,0.1073345259391771,0.06618962432915922,3.9166666666666665,4.511627906976744,3.7,4.088888888888889,65.1,72.2,70.6,73.4
401760408,2025-11-09 04:00:00,2025,regular,11,False,Hawai'i,Mountain West,1359,481.2,San Diego State,Mountain West,594.27,1601,6.0,0.11630739733787218,0.20433973211479442,0.1680398355403196,0.0396483567366151,0.042861759525778566,0.14342963947285062,0.09928993354915652,0.033747288176328785,0.22408831236495638,0.2705661816215294,0.29273824066828424,0.10254062426825777,0.3834226612772703,0.42503234076385926,0.4309629235596575,0.3675167969581361,0.43450169978036507,0.4697507420259847,0.501955689609053,0.4326594895034594,0.3176412894210288,0.3123568846459502,0.277739839386919,0.27127720802814137,2.5274663042828207,3.022284556198664,3.053949596133028,2.7254077804045735,1.017073542269639,1.1426968217867248,1.0777399736494462,0.9117030762410062,1.1127964691805494,1.3627939799810465,1.1207299884403286,1.0135960555661807,1.2878050848193396,1.2972550128659321,1.220947643208875,1.2367245642767923,0.9633805055251344,1.0012131832324416,0.9191058159170596,0.945358499587265,1.5465584076042656,1.5958222581422354,1.6010824157752699,1.540187769778092,0.13559322033898305,0.07966101694915254,0.05593220338983051,0.14549653579676675,0.08314087759815242,0.06235565819861432,0.16322314049586778,0.09917355371900827,0.0640495867768595,0.17204301075268819,0.08817204301075268,0.08387096774193549,3.5925925925925926,3.9166666666666665,4.116279069767442,1.78125,70.3,70.2,68.4,74.5
401756947,2025-11-08 17:00:00,2025,regular,11,False,West Virginia,Big 12,1340,662.33,Colorado,Big 12,755.2,1389,-6.5,0.10970307002903729,0.1685514354556293,0.15743282960636487,0.17606470491806203,0.06713897234163382,0.08666253906432139,0.09924571073045726,0.11714612170203395,0.17732495530526016,0.2745527653920524,0.242151468669487,0.28439347607599014,0.3947698736775498,0.4194485185268517,0.38989069866424414,0.42216885995515746,0.44593253096058866,0.45667028728786707,0.42968848099569495,0.47903693116440405,0.28936305201460705,0.3249311937411235,0.3150318506756428,0.3039043724328026,2.6880967053271165,2.5829683114598065,2.4360012273131058,2.884012852310666,0.9723037060372987,1.0162577611576782,1.1034917737841181,1.1251844995630433,1.1643704171896325,1.318337657744311,1.3863778540216405,1.6284374126268446,1.2377123973801332,1.300784776707634,1.3086659742891766,1.280604786619066,0.9720197569049935,0.9881283368947119,1.0097410627056123,1.0050287347214182,1.5539371290697106,1.5885660880774133,1.5835077948318528,1.5857232364636504,0.16312056737588654,0.10460992907801418,0.05851063829787234,0.18197573656845753,0.1265164644714038,0.05545927209705372,0.1555944055944056,0.09615384615384616,0.05944055944055944,0.1525974025974026,0.09253246753246754,0.060064935064935064,3.682926829268293,4.05,3.745762711864407,3.913793103448276,71.8,69.1,71.6,70.1
401752897,2025-11-08 18:00:00,2025,regular,11,False,Purdue,Big Ten,1310,687.74,Ohio State,Big Ten,973.69,2146,28.5,0.1369837012761112,0.17590541661663112,0.28589845698612903,0.05853374344316563,0.1270650131273137,0.09690920740472679,0.08062276788012325,0.06572833585322112,0.18515790194999662,0.314685586081228,0.4749323331895736,0.1143985564371332,0.4298371648728293,0.4120512319638168,0.506938355227539,0.36744330635935935,0.46611112930310217,0.486206648058204,0.5418845181203257,0.4527441182850043,0.3265492587026541,0.2860755536021836,0.3177470533670819,0.27373621585263536,2.7518138105216665,2.928248269450105,2.7690931955678986,2.6764864099903485,1.0802153228994287,1.1015026746636085,1.0118302229977867,0.9576459103632673,1.303845829481051,1.1477322098138765,1.1265633435629994,1.1041898647069797,1.26495848792262,1.2495347046732581,1.2090307658948458,1.2001070881347669,1.0022897154698864,0.9263087539802478,0.910865742621968,0.9660195304428144,1.5128310213993075,1.6134648385100068,1.5248243133978174,1.4697428912902888,0.1491395793499044,0.09751434034416825,0.05162523900573614,0.10451306413301663,0.06175771971496437,0.04275534441805225,0.16602316602316602,0.10038610038610038,0.06563706563706563,0.17206982543640897,0.11970074812967581,0.05236907730673317,3.088888888888889,5.27027027027027,3.4166666666666665,2.380952380952381,72.3,73.0,70.5,73.9
