points_defense,team,totalYards_defense,netPassingYards_defense,rushingYards_defense,yardsPerPass_defense,yardsPerRushAttempt_defense,turnovers_defense,thirdDownEff_defense
26.270146157543454,Abilene Christian,367.36543830278293,215.2599196566144,152.10551864616858,7.197873175180823,4.101019529334219,1.4227488907439292,0.38715113349216734
28.98314921210314,Alabama A&M,393.9280720097181,219.80485470511945,174.12321730459868,7.6133466198227735,4.609943376005999,1.2664936475849609,0.4165342159133393
25.47864145126153,Alabama State,369.3343757103079,211.15720324051279,158.17717246979512,7.1656230464667905,4.250333106174396,1.4255484734632708,0.40309931582947334
26.190459475091583,Alcorn State,376.6416893972745,219.05473994939987,157.58694944787464,7.321258826673538,4.234581239153782,1.2115157805002355,0.3950813426022267
27.37541103310272,Arkansas-Pine Bluff,388.9818730678858,214.7483603297206,174.23351273816522,7.455980892007862,4.462638350658395,1.3206193608255445,0.40387569942343793
26.666756132248082,Austin Peay,369.5655182958582,220.34720215068373,149.2183161451745,7.273306136910191,4.126989507607337,1.281852703538514,0.38589552316813347
27.802396316906528,Bethune-Cookman,383.57286873932793,222.1124250574558,161.46044368187216,7.548945254758803,4.420496060094408,1.182160584529172,0.39600996287117074
26.193850338905698,Brown,377.9407112547351,222.7852318273372,155.15547942739792,7.284121173365309,4.1882031378778475,1.425066856641923,0.39561957443513085
28.055887122242652,Bryant,383.2768200767963,227.7944946180159,155.4823254587804,7.535785554791182,4.1864777866091325,1.3171185899790712,0.4038307904683371
28.42089806151254,Bucknell,398.0551038180257,230.20825684169395,167.84684697633182,7.735819033483936,4.5052006377623774,1.2207814891268196,0.4104738112460017
26.625478883217887,Butler,369.2723889887719,212.03472407456815,157.2376649142038,7.392365864652793,4.347441364526365,1.316958509929447,0.3891948927209377
26.54386864395839,Cal Poly,379.26012248237,216.81063616922074,162.4494863131493,7.330869575797391,4.273452041840917,1.2894293171486662,0.39635868565323557
27.7072694308044,Campbell,371.36513262929276,224.31764709889836,147.0474855303944,7.556753353660499,4.039014260732832,1.3464168443862652,0.38192747546989375
27.087668143522702,Central Arkansas,370.34463574380703,216.78637425257398,153.55826149123314,7.608927735137381,4.140886690115747,1.2002022063925126,0.3899788836189004
25.603907565244555,Central Connecticut,372.67582489790783,223.2919384115755,149.38388648633233,7.338315779416337,4.0490292025921875,1.4274422920243648,0.38286273730427667
26.567053500343604,Charleston Southern,380.84100488593754,220.00540928060698,160.83559560533055,7.380479000029199,4.2176986946659545,1.2727821380640574,0.39764952791466174
26.56137680906093,Chattanooga,378.2149102038306,218.04227257383633,160.17263762999428,7.379745675048471,4.2394193796301725,1.266560821292543,0.38444284972552134
26.337475149202614,Colgate,377.23287375298275,223.8184057531559,153.41446799982685,7.55004269610461,4.211797292956689,1.3066423902609932,0.4074381108401665
27.06377042338826,Columbia,372.0322642363729,211.66663755447942,160.3656266818935,7.664601172303999,4.1955333677157505,1.3112919209889846,0.411803211699713
26.90936357833699,Cornell,371.95415402280224,218.7770354197033,153.17711860309896,7.273807256290866,4.125296050896094,1.3400491412755011,0.3947964971094511
25.278557107433798,Dartmouth,364.5867703715082,213.2923020305556,151.29446834095262,7.2148947809954525,4.083581755488214,1.3402307952312094,0.3860877426915391
31.657455991030073,Davidson,408.74452960549144,223.82087735846363,184.92365224702786,7.954302951356985,4.757196306834937,1.214148561005814,0.41370634073725193
25.153791856895793,Dayton,368.66837774677924,214.10116259609103,154.5672151506882,7.5384150494672895,4.057777486664981,1.4723145310938175,0.3937170478270953
26.95782765445782,Delaware State,383.24888383001087,231.47575692601978,151.7731269039911,7.593325138258982,4.117267956333852,1.2827538898583457,0.38700196898774897
25.091122572863007,Drake,365.99076485422233,212.1922855362296,153.79847931799273,7.330547032190082,4.151960873806055,1.2256626443109244,0.3831614728785352
24.979700343161355,Duquesne,355.2356519383198,203.3141616595468,151.921490278773,6.987885936133667,4.198286247846121,1.2603170061652351,0.3950232763970293
26.305008493077786,East Tennessee State,370.73430315216075,219.181811583065,151.55249156909574,7.262026800761574,4.087496997655827,1.4007915883695308,0.37309364240923476
27.835943857130424,East Texas A&M,374.8848963468246,221.78170842328268,153.1031879235419,7.371255493115346,4.084501438296784,1.3586318124975583,0.39116596264862324
26.36359066636302,Eastern Illinois,372.82693513189184,222.32713183171117,150.4998033001807,7.535183895374299,4.122312294778779,1.3440994348216828,0.3972745728946666
25.81933389370666,Eastern Kentucky,370.5210606041401,212.97252180494462,157.54853879919548,7.3099276843676595,4.155380615452996,1.2980320875623366,0.3906325971628521
26.864773391632387,Eastern Washington,386.6403591201006,226.88829618673276,159.75206293336785,7.448872832959504,4.226880876906041,1.3270644682791095,0.3959680071284048
25.30896490722999,Elon,367.02280873432613,219.0784481379144,147.94436059641177,7.170534715253323,4.072791560297913,1.24041921032555,0.37400594030584616
27.65193928502701,Florida A&M,373.1265331628324,212.33527169830862,160.7912614645238,7.330043903865812,4.291732614591816,1.178680201690688,0.4153059436741379
27.90427223862684,Fordham,386.93501714937696,232.4324815774924,154.5025355718846,7.691307824093553,4.151482708590461,1.2434859457298058,0.3927914219894623
26.62846461032234,Furman,377.29688052958477,218.350732243699,158.94614828588578,7.396930020042407,4.277306581852219,1.2864443046771301,0.3914603267393853
26.35916433185368,Gardner-Webb,371.81807481652635,207.05855164606913,164.75952317045724,7.3820494220115895,4.339100421146204,1.314552797065809,0.4009244962495183
26.482174155308442,Georgetown,375.4399151606897,219.9465605813865,155.4933545793032,7.420963178442729,4.208099605840489,1.4032260783221326,0.38663145062362525
