points_offense,team,totalYards_offense,netPassingYards_offense,rushingYards_offense,yardsPerPass_offense,yardsPerRushAttempt_offense,turnovers_offense,thirdDownEff_offense
25.76722374598724,Grambling,364.627802121864,209.74217146059513,154.88563066126892,7.267557884045165,4.243723845376748,1.442612678804914,0.3858776636146367
24.980413843824284,Hampton,362.2066918473731,204.14851876576904,158.0581730816041,7.184527135758861,4.166908300403177,1.4081383708441642,0.38799756018331666
29.649342875205264,Harvard,392.67696830258353,227.93440049308126,164.74256780950228,7.8537482820431155,4.373490284630153,1.2357237409817978,0.39523722622422214
25.237941076786264,Holy Cross,354.7727982372827,205.7918228788003,148.98097535848243,7.051133659251905,4.058666285954017,1.201715082362028,0.3800196316572718
23.861478737320425,Houston Christian,350.2302697900292,203.41415038843024,146.81611940159897,6.87238040622369,4.087154013481382,1.4001332530867934,0.3711276251474168
24.80535926131504,Howard,358.9624341835134,202.35623532787275,156.60619885564063,7.131183786795131,4.13281050503351,1.28903177604296,0.3877546371307139
26.996707931456335,Idaho,379.69253566546087,219.13834391701315,160.55419174844778,7.559112405121351,4.304301670888067,1.2437637641319834,0.39730676650948726
26.250553010686744,Idaho State,385.05176267934854,235.0651492861249,149.98661339322373,7.3586059610925885,4.162457525445078,1.349719083615739,0.3881361187055553
28.09677916714042,Illinois State,381.38607529515195,221.46262495286183,159.92345034229012,7.508945689191191,4.336306902300269,1.3057596521472394,0.3982744251790551
26.594407920595966,Incarnate Word,379.7670973282422,226.74803849709673,153.0190588311455,7.294279608510975,3.9973242777197835,1.348006067611674,0.39201004804919354
25.61518857286725,Indiana State,363.4009666951151,204.21155352797953,159.18941316713557,7.058917757482423,4.325883683822355,1.2736392250011925,0.3769287050942315
28.191061727269737,Jackson State,396.1492061530195,222.3242561276249,173.82495002539468,7.6183046540757235,4.5401668099556165,1.251711409695961,0.41919201978879017
28.795571861929922,Lafayette,392.91791338060597,222.00614605140692,170.91176732919905,7.6482733645465055,4.607042272708203,1.3418920641593068,0.4112997848798269
27.421745241157552,Lamar,370.122058882717,212.13604401969383,157.98601486302323,7.408323746622409,4.171853652193271,1.2966897387271292,0.3800005189372747
27.96304932023025,Lehigh,386.9225576101665,212.72587318477056,174.19668442539597,7.750955818982722,4.530664802136412,1.086144704119296,0.4112170840322903
26.452930209075173,Lindenwood,375.2033348074548,223.19196807993217,152.01136672752264,7.665526903364671,4.1267576586222114,1.2099773967242051,0.3866216560511078
24.66630750623259,Long Island University,357.4121321255439,197.75517149557902,159.6569606299649,6.864418148639456,4.324523937950122,1.3831547277888856,0.36777535682105567
26.666246417353697,Maine,375.5419514701953,215.07443020613144,160.4675212640639,7.3213435311787824,4.356112246789235,1.1521917566123008,0.3858097666663109
25.149592392686312,Marist,359.3870551607624,211.75526407355437,147.63179108720803,6.988760319732303,3.9718764334165044,1.2686266139266624,0.3629659624094105
25.250023918642498,McNeese,369.3279419926488,209.51714576226962,159.81079623037925,7.216874295952434,4.296721151514461,1.4024269427767424,0.38277730986347036
28.556671788776487,Mercer,399.03665255170995,238.11845721544216,160.91819533626781,7.695558462002243,4.422204591166057,1.2951552990344672,0.40220797153373244
24.33660456907984,Mercyhurst,364.0825259844401,220.31093987735886,143.77158610708125,7.211163803850113,3.9805348191435606,1.357749640111639,0.3936737118361685
24.581090673262292,Merrimack,363.1791010254456,199.5001581675366,163.6789428579091,6.944672019531823,4.324088485798849,1.3167413870139542,0.3928775533340899
24.50682567962353,Mississippi Valley State,358.9321884666654,210.553035771263,148.3791526954024,7.231759233156861,3.9902118198553005,1.3576365825664785,0.3720565004658558
30.437323859733894,Monmouth,407.8334173166563,239.10351755964678,168.72989975700955,7.731821417204254,4.4762632455724845,1.2759773282561298,0.42927657472360403
29.565818162473963,Montana,391.47922490853057,234.09302396944196,157.38620093908864,7.768605646551028,4.1663052108599805,1.2175836293371,0.40917147385917185
28.52297772933392,Montana State,392.3958279678272,213.4959617374741,178.89986623035315,7.595926122301899,4.584749588461719,1.2125517221087334,0.41876413593318607
23.978562724320607,Morehead State,353.45226017267834,206.69332331209745,146.75893686058092,7.213625008917003,4.017626160202965,1.5028404905854884,0.3769820293140624
26.31212638757711,Morgan State,374.1928373597237,219.3857757730342,154.8070615866895,7.47191222433808,4.182592413843334,1.3508588035045892,0.3980120704791963
25.71293519166088,Murray State,371.80433960333164,224.09617853694004,147.7081610663916,7.421275984551152,4.079361404377771,1.3948855708322745,0.37482173278873704
25.702853930999513,New Hampshire,365.173626258733,214.75009134997802,150.42353490875502,7.524043836114983,4.11512581401431,1.1756063052386718,0.379910296404369
25.386047745126966,New Haven,364.1238641696014,218.3134007164664,145.81046345313507,7.109308462155216,4.106176996601263,1.4420338980493927,0.38825881000072576
