date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b9r1,233,0,0,1,0,0,1671929898,9,Circa,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47,,0,47.0,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b9r2,233,0,0,2,0,0,1671912317,9,Circa,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-7-10,,0,-7.0,-110,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b13r1,233,0,0,1,0,0,1671906183,13,South Point,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47,,0,47.0,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b13r2,233,0,0,2,0,0,1671912257,13,South Point,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-7-10,,0,-7.0,-110,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b24r1,233,0,0,1,0,0,1671901083,24,,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47,,0,47.0,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b24r2,233,0,0,2,0,0,1671919816,24,,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-7-10,,0,-7.0,-110,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b31r1,233,0,0,1,0,0,1671941891,31,Draft Kings,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-1½+05,,0,-1.5,105,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b31r2,233,0,0,2,0,0,1671941971,31,Draft Kings,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47½o-60,,0,47.5,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b32r1,233,0,0,1,0,0,1671942799,32,Sports411,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47½o-77,,0,47.5,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b32r2,233,0,0,2,0,0,1671942799,32,Sports411,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-4½+347,,0,-4.5,347,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b41r1,233,0,0,1,0,0,1671891283,41,Heritage,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,total,47u-08,,0,47.0,,
2022-12-24,fbs,"COLLEGE FOOTBALL - Saturday, December 24th  -  HAWAII BOWL - CHING COMPLEX - HONOLULU, HI"",,2022-12-24",4144557,t233p0l0b41r2,233,0,0,2,0,0,1671912498,41,Heritage,2022-12-24,01:00,2022-12-25 01:00:00,Middle Tennessee St.,MTU,San Diego State,SDSU,MIDDLETENNESSEEST,SANDIEGOSTATE,spread,-7-08,,0,-7.0,-108,
