date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b9r1,101,0,0,1,0,0,1669160899,9,Circa,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,total,52½,,0,52.5,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b9r2,101,0,0,2,0,0,1669161530,9,Circa,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,spread,-5½-10,,0,-5.5,-110,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b13r1,101,0,0,1,0,0,1669158756,13,South Point,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,total,53,,0,53.0,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b13r2,101,0,0,2,0,0,1669157915,13,South Point,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,spread,-5½-10,,0,-5.5,-110,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b32r1,101,0,0,1,0,0,1669172865,32,Sports411,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,total,51½o-259,,0,51.5,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b32r2,101,0,0,2,0,0,1669172868,32,Sports411,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,spread,-24½-14,,0,-24.5,-114,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b41r1,101,0,0,1,0,0,1669159130,41,Heritage,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,total,52½u-08,,0,52.5,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960463,t101p0l0b41r2,101,0,0,2,0,0,1669158096,41,Heritage,2022-11-22,00:00,2022-11-23 00:00:00,Bowling Green,BGSU,Ohio,OHIO,BOWLINGGREEN,OHIO,spread,-5½-08,,0,-5.5,-108,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b9r1,103,0,0,1,0,0,1669133574,9,Circa,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,total,45,,0,45.0,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b9r2,103,0,0,2,0,0,1669159475,9,Circa,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,spread,-2½-15,,0,-2.5,-115,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b13r1,103,0,0,1,0,0,1669133574,13,South Point,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,total,45,,0,45.0,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b13r2,103,0,0,2,0,0,1669142840,13,South Point,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,spread,-2½-10,,0,-2.5,-110,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b32r1,103,0,0,1,0,0,1669161768,32,Sports411,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,total,44o-14,,0,44.0,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b32r2,103,0,0,2,0,0,1669161711,32,Sports411,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,spread,-2½-02,,0,-2.5,-102,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b41r1,103,0,0,1,0,0,1669160604,41,Heritage,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,total,44½u-08,,0,44.5,,
2022-11-22,fbs,"COLLEGE FOOTBALL - Tuesday, November 22nd"",,2022-11-22",3960464,t103p0l0b41r2,103,0,0,2,0,0,1669130406,41,Heritage,2022-11-22,00:00,2022-11-23 00:00:00,Ball State,BALL,Miami Ohio,MOH,BALLSTATE,MIAMIOHIO,spread,-2½-08,,0,-2.5,-108,
