date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b9r1,235,0,0,1,0,0,1662392079,9,Circa,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,spread,-24-10,,0,-24.0,-110,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b9r2,235,0,0,2,0,0,1662422155,9,Circa,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,total,51½,,0,51.5,,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b13r1,235,0,0,1,0,0,1662414319,13,South Point,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,spread,-24½-10,,0,-24.5,-110,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b13r2,235,0,0,2,0,0,1662422470,13,South Point,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,total,51½,,0,51.5,,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b32r1,235,0,0,1,0,0,1662307986,32,Sports411,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,spread,-23½-10,,0,-23.5,-110,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b32r2,235,0,0,2,0,0,1662297017,32,Sports411,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,total,51½,,0,51.5,,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b41r1,235,0,0,1,0,0,1662397314,41,Heritage,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,spread,-24-08,,0,-24.0,-108,
2022-09-05,fbs,"COLLEGE FOOTBALL - Monday, September 5th"",,2022-09-05",1263730,t235p0l0b41r2,235,0,0,2,0,0,1662421860,41,Heritage,2022-09-05,00:05,2022-09-06 00:05:00,Clemson,CLEM,Georgia Tech,GT,CLEMSON,GEORGIATECH,total,51½u-08,,0,51.5,,
