date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b9r1,303,0,0,1,0,0,1663883388,9,Circa,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,spread,-2-10,,0,-2.0,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b9r2,303,0,0,2,0,0,1663872754,9,Circa,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,total,49½,,0,49.5,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b13r1,303,0,0,1,0,0,1663862167,13,South Point,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,spread,-2½-10,,0,-2.5,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b13r2,303,0,0,2,0,0,1663875634,13,South Point,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,total,50,,0,50.0,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b24r1,303,0,0,1,0,0,1663884402,24,,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,spread,-2-10,,0,-2.0,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b24r2,303,0,0,2,0,0,1663889332,24,,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,total,49½,,0,49.5,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b32r1,303,0,0,1,0,0,1663901012,32,Sports411,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,spread,-21½-217,,0,-21.5,-217,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b41r1,303,0,0,1,0,0,1663885703,41,Heritage,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,spread,-1½-08,,0,-1.5,-108,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123476,t303p0l0b41r2,303,0,0,2,0,0,1663885964,41,Heritage,2022-09-22,23:30,2022-09-22 23:30:00,West Virginia,WVU,Virginia Tech,VT,WESTVIRGINIA,VIRGINIATECH,total,50u-08,,0,50.0,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b9r1,305,0,0,1,0,0,1663868494,9,Circa,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,spread,-2½-10,,0,-2.5,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b9r2,305,0,0,2,0,0,1663886238,9,Circa,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,total,63½,,0,63.5,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b13r1,305,0,0,1,0,0,1663619197,13,South Point,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,spread,-2½-10,,0,-2.5,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b13r2,305,0,0,2,0,0,1663858291,13,South Point,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,total,63,,0,63.0,,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b24r1,305,0,0,1,0,0,1663886538,24,,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,spread,-2½-10,,0,-2.5,-110,
2022-09-22,fbs,"COLLEGE FOOTBALL - Thursday, September 22nd"",,2022-09-22",3123477,t305p0l0b24r2,305,0,0,2,0,0,1663885390,24,,2022-09-22,23:30,2022-09-22 23:30:00,Coastal Carolina,CC,Georgia State,GSU,COASTALCAROLINA,GEORGIASTATE,total,63½,,0,63.5,,
