date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b9r1,308907,0,0,1,0,0,1673197426,9,Circa,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,47,,0,47.0,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b9r2,308907,0,0,2,0,0,1672655990,9,Circa,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-5-10,,0,-5.0,-110,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b13r1,308907,0,0,1,0,0,1673197247,13,South Point,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,47,,0,47.0,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b13r2,308907,0,0,2,0,0,1673021097,13,South Point,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-5½-10,,0,-5.5,-110,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b24r1,308907,0,0,1,0,0,1673199527,24,,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,47,,0,47.0,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b24r2,308907,0,0,2,0,0,1673097458,24,,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-5-10,,0,-5.0,-110,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b31r1,308907,0,0,1,0,0,1673215038,31,Draft Kings,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,68½o-35,,0,68.5,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b31r2,308907,0,0,2,0,0,1673215172,31,Draft Kings,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-23½-425,,0,-23.5,-425,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b32r1,308907,0,0,1,0,0,1673214174,32,Sports411,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,66½u-40,,0,66.5,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b32r2,308907,0,0,2,0,0,1673214174,32,Sports411,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-18½-10,,0,-18.5,-110,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b41r1,308907,0,0,1,0,0,1673199452,41,Heritage,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,total,47,,0,47.0,,
2023-01-08,fcs,"COLLEGE FOOTBALL - Sunday, January 8th  -  FCS CHAMPIONSHIP GAME - TOYOTA STADIUM - FRISCO, TX"",,2023-01-08",4235883,t308907p0l0b41r2,308907,0,0,2,0,0,1673097351,41,Heritage,2023-01-08,19:00,2023-01-08 19:00:00,North Dakota State,NDSU,South Dakota State,SDST,NORTHDAKOTASTATE,SOUTHDAKOTASTATE,spread,-5-10,,0,-5.0,-110,
