date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b9r1,319,0,0,1,0,0,1668367212,9,Circa,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,total,47½,,0,47.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b9r2,319,0,0,2,0,0,1668383586,9,Circa,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,spread,-3½-10,,0,-3.5,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b13r1,319,0,0,1,0,0,1668612993,13,South Point,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,total,47½,,0,47.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b13r2,319,0,0,2,0,0,1668447569,13,South Point,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,spread,-3½-10,,0,-3.5,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b32r1,319,0,0,1,0,0,1668913607,32,Sports411,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,spread,-½-2331,,0,-0.5,-2331,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b32r2,319,0,0,2,0,0,1668913027,32,Sports411,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,total,30½u-14,,0,30.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b41r1,319,0,0,1,0,0,1668819225,41,Heritage,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,total,47u-08,,0,47.0,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864063,t319p0l0b41r2,319,0,0,2,0,0,1668902512,41,Heritage,2022-11-19,00:05,2022-11-20 00:05:00,Texas Tech,TTU,Iowa State,ISU,TEXASTECH,IOWASTATE,spread,-4-08,,0,-4.0,-108,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b9r1,321,0,0,1,0,0,1668884486,9,Circa,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,spread,-8-10,,0,-8.0,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b9r2,321,0,0,2,0,0,1668871162,9,Circa,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,total,54½,,0,54.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b13r1,321,0,0,1,0,0,1668867388,13,South Point,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,spread,-8-10,,0,-8.0,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b13r2,321,0,0,2,0,0,1668801719,13,South Point,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,total,54,,0,54.0,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b32r1,321,0,0,1,0,0,1668876902,32,Sports411,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,spread,-7½-16,,0,-7.5,-116,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b32r2,321,0,0,2,0,0,1668884028,32,Sports411,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,total,54½o-12,,0,54.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b41r1,321,0,0,1,0,0,1668868671,41,Heritage,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,spread,-8-08,,0,-8.0,-108,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864042,t321p0l0b41r2,321,0,0,2,0,0,1668871548,41,Heritage,2022-11-19,19:00,2022-11-19 19:00:00,Kansas State,KSU,West Virginia,WVU,KANSASSTATE,WESTVIRGINIA,total,54½u-08,,0,54.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b9r1,323,0,0,1,0,0,1668821463,9,Circa,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,total,53,,0,53.0,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b9r2,323,0,0,2,0,0,1668876832,9,Circa,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,spread,-24½-10,,0,-24.5,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b13r1,323,0,0,1,0,0,1668612993,13,South Point,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,total,52,,0,52.0,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b13r2,323,0,0,2,0,0,1668875114,13,South Point,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,spread,-25-10,,0,-25.0,-110,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b32r1,323,0,0,1,0,0,1668876808,32,Sports411,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,total,52½u-11,,0,52.5,,
2022-11-19,fbs,"COLLEGE FOOTBALL - Saturday, November 19th"",,2022-11-19",3864043,t323p0l0b32r2,323,0,0,2,0,0,1668876863,32,Sports411,2022-11-19,17:00,2022-11-19 17:00:00,UL Lafayette,ULL,Florida State,FSU,ULLAFAYETTE,FLORIDASTATE,spread,-25-10,,0,-25.0,-110,
