date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b9r1,103,0,0,1,0,0,1666913778,9,Circa,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,total,39,,0,39.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b9r2,103,0,0,2,0,0,1666913418,9,Circa,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,spread,-12½-10,,0,-12.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b13r1,103,0,0,1,0,0,1666878600,13,South Point,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,total,39,,0,39.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b13r2,103,0,0,2,0,0,1666913659,13,South Point,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,spread,-12½-10,,0,-12.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b24r1,103,0,0,1,0,0,1666810414,24,,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,total,39,,0,39.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b24r2,103,0,0,2,0,0,1666560861,24,,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,spread,-13½-10,,0,-13.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b32r1,103,0,0,1,0,0,1666925479,32,Sports411,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,total,46½u-15,,0,46.5,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b41r1,103,0,0,1,0,0,1666882251,41,Heritage,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,total,39u-08,,0,39.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613623,t103p0l0b41r2,103,0,0,2,0,0,1666891118,41,Heritage,2022-10-27,23:35,2022-10-27 23:35:00,Virginia Tech,VT,NC State,NCST,VIRGINIATECH,NCSTATE,spread,-13½-08,,0,-13.5,-108,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b9r1,105,0,0,1,0,0,1666898450,9,Circa,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,spread,-2½-10,,0,-2.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b9r2,105,0,0,2,0,0,1666897732,9,Circa,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,total,43,,0,43.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b13r1,105,0,0,1,0,0,1666899104,13,South Point,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,spread,-2½-10,,0,-2.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b13r2,105,0,0,2,0,0,1666897971,13,South Point,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,total,43,,0,43.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b24r1,105,0,0,1,0,0,1666898625,24,,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,spread,-2½-10,,0,-2.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b24r2,105,0,0,2,0,0,1666897912,24,,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,total,43,,0,43.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b32r1,105,0,0,1,0,0,1666926366,32,Sports411,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,total,56½u-216,,0,56.5,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b32r2,105,0,0,2,0,0,1666926366,32,Sports411,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,spread,-7½-419,,0,-7.5,-419,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b41r1,105,0,0,1,0,0,1666900502,41,Heritage,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,spread,-2½-08,,0,-2.5,-108,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613624,t105p0l0b41r2,105,0,0,2,0,0,1666901434,41,Heritage,2022-10-27,23:30,2022-10-27 23:30:00,UL Lafayette,ULL,Southern Miss,USM,ULLAFAYETTE,SOUTHERNMISS,total,43u-08,,0,43.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b9r1,107,0,0,1,0,0,1666922065,9,Circa,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,spread,-8-10,,0,-8.0,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b9r2,107,0,0,2,0,0,1666915940,9,Circa,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,total,56½,,0,56.5,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b13r1,107,0,0,1,0,0,1666921940,13,South Point,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,spread,-7½-10,,0,-7.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b13r2,107,0,0,2,0,0,1666884137,13,South Point,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,total,57,,0,57.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b24r1,107,0,0,1,0,0,1666922120,24,,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,spread,-7½-10,,0,-7.5,-110,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b24r2,107,0,0,2,0,0,1666922241,24,,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,total,56,,0,56.0,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b32r1,107,0,0,1,0,0,1666933868,32,Sports411,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,spread,-4½-384,,0,-4.5,-384,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b32r2,107,0,0,2,0,0,1666933870,32,Sports411,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,total,38½u-55,,0,38.5,,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b41r1,107,0,0,1,0,0,1666922244,41,Heritage,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,spread,-7½-08,,0,-7.5,-108,
2022-10-27,fbs,"COLLEGE FOOTBALL - Thursday, October 27th"",,2022-10-27",3613625,t107p0l0b41r2,107,0,0,2,0,0,1666921556,41,Heritage,2022-10-27,02:00,2022-10-28 02:00:00,Utah,UTAH,Washington State,WSU,UTAH,WASHINGTONSTATE,total,55½u-08,,0,55.5,,
