date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b9r1,319,0,0,1,0,0,1662314481,9,Circa,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,total,68½,,0,68.5,,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b9r2,319,0,0,2,0,0,1662824186,9,Circa,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,spread,-44½-10,,0,-44.5,-110,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b13r1,319,0,0,1,0,0,1662589450,13,South Point,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,total,69,,0,69.0,,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b13r2,319,0,0,2,0,0,1662825096,13,South Point,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,spread,-45-10,,0,-45.0,-110,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b31r2,319,0,0,2,0,0,1662837411,31,Draft Kings,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,spread,-33½+430,,0,-33.5,430,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b32r1,319,0,0,1,0,0,1662825414,32,Sports411,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,total,69u-13,,0,69.0,,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b32r2,319,0,0,2,0,0,1662824365,32,Sports411,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,spread,-45-08,,0,-45.0,-108,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b41r1,319,0,0,1,0,0,1662825457,41,Heritage,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,total,68½u-08,,0,68.5,,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888368,t319p0l0b41r2,319,0,0,2,0,0,1662812095,41,Heritage,2022-09-10,16:00,2022-09-10 16:00:00,Arkansas State,ARST,Ohio State,OSU,ARKANSASSTATE,OHIOSTATE,spread,-44½-08,,0,-44.5,-108,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888333,t321p0l0b9r1,321,0,0,1,0,0,1662744150,9,Circa,2022-09-10,16:00,2022-09-10 16:00:00,North Carolina,UNC,Georgia State,GSU,NORTHCAROLINA,GEORGIASTATE,spread,-7-10,,0,-7.0,-110,
2022-09-10,fbs,"COLLEGE FOOTBALL - Saturday, September 10th"",,2022-09-10",2888333,t321p0l0b9r2,321,0,0,2,0,0,1662823066,9,Circa,2022-09-10,16:00,2022-09-10 16:00:00,North Carolina,UNC,Georgia State,GSU,NORTHCAROLINA,GEORGIASTATE,total,64,,0,64.0,,
