date,classification,category_header,event_id,line_id,game_number,period,line_type,row,is_opener,last_line_flag,timestamp,sportsbook_id,sportsbook_name,start_date,start_time_local,start_datetime,home_team,home_abbr,away_team,away_abbr,home_key,away_key,row_type,value,arrow,takeback,line_value,line_price,total_direction
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b9r1,163,0,0,1,0,0,1661948142,9,Circa,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,total,57,,0,57.0,,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b9r2,163,0,0,2,0,0,1662125518,9,Circa,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,spread,-21½-10,,0,-21.5,-110,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b13r1,163,0,0,1,0,0,1662070897,13,South Point,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,total,56½,,0,56.5,,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b13r2,163,0,0,2,0,0,1661877251,13,South Point,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,spread,-21½-10,,0,-21.5,-110,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b32r1,163,0,0,1,0,0,1662245316,32,Sports411,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,total,44½o-26,,0,44.5,,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b32r2,163,0,0,2,0,0,1662245316,32,Sports411,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,spread,-18½+12,,0,-18.5,112,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b41r1,163,0,0,1,0,0,1662209271,41,Heritage,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,total,57u-08,,0,57.0,,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263767,t163p0l0b41r2,163,0,0,2,0,0,1662232589,41,Heritage,2022-09-03,20:00,2022-09-03 20:00:00,Troy,TROY,Mississippi,MISS,TROY,MISSISSIPPI,spread,-21-08,,0,-21.0,-108,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263752,t165p0l0b9r1,165,0,0,1,0,0,1662146452,9,Circa,2022-09-03,23:10,2022-09-03 23:10:00,Utah,UTAH,Florida,FLA,UTAH,FLORIDA,spread,-2½-10,,0,-2.5,-110,
2022-09-03,fbs,"COLLEGE FOOTBALL - Saturday, September 3rd"",,2022-09-03",1263752,t165p0l0b9r2,165,0,0,2,0,0,1662223200,9,Circa,2022-09-03,23:10,2022-09-03 23:10:00,Utah,UTAH,Florida,FLA,UTAH,FLORIDA,total,52,,0,52.0,,
