season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under,open_price_draw,close_price_draw
2025,6,regular,fbs,401757275,New Mexico State,Sam Houston,2025-10-03T01:00:00+00:00,fanduel,spread,2025-10-02T13:00:39+00:00,2025-10-03T02:55:39+00:00,2.5,-108.0,-112.0,-4.5,-125.0,-106.0,,,,,,
2025,6,regular,fbs,401757275,New Mexico State,Sam Houston,2025-10-03T01:00:00+00:00,fanduel,total,2025-10-02T13:00:39+00:00,2025-10-03T02:55:39+00:00,53.5,,,33.5,,,-115.0,-105.0,100.0,-132.0,,
2025,6,regular,fbs,401757275,New Mexico State,Sam Houston,2025-10-03T01:00:00+00:00,fanduel,moneyline,2025-10-02T13:00:39+00:00,2025-10-03T02:55:39+00:00,,116.0,-136.0,,-310.0,235.0,,,,,,
2025,6,regular,fbs,401757276,Delaware,Western Kentucky,2025-10-03T23:00:00+00:00,fanduel,spread,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,-2.5,-122.0,100.0,-2.5,-122.0,100.0,,,,,,
2025,6,regular,fbs,401757276,Delaware,Western Kentucky,2025-10-03T23:00:00+00:00,fanduel,total,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,61.5,,,61.5,,,-105.0,-115.0,-110.0,-110.0,,
2025,6,regular,fbs,401757276,Delaware,Western Kentucky,2025-10-03T23:00:00+00:00,fanduel,moneyline,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,,-142.0,120.0,,-142.0,120.0,,,,,,
2025,6,regular,fbs,401762475,South Florida,Charlotte,2025-10-03T23:00:00+00:00,fanduel,spread,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,-28.5,-110.0,-110.0,-28.5,-105.0,-115.0,,,,,,
2025,6,regular,fbs,401762475,South Florida,Charlotte,2025-10-03T23:00:00+00:00,fanduel,total,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,54.5,,,54.5,,,-115.0,-105.0,-115.0,-105.0,,
2025,6,regular,fbs,401762475,South Florida,Charlotte,2025-10-03T23:00:00+00:00,fanduel,moneyline,2025-10-03T11:00:39+00:00,2025-10-03T12:50:39+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,6,regular,fbs,401760384,San José State,New Mexico,2025-10-04T02:00:00+00:00,fanduel,spread,2025-10-03T14:00:39+00:00,2025-10-04T03:55:39+00:00,-2.5,-114.0,-106.0,-1.5,-114.0,-114.0,,,,,,
