season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under,open_price_draw,close_price_draw
2025,2,regular,fbs,401752817,Northwestern,Western Illinois,2025-09-05T23:30:00+00:00,fanduel,spread,2025-09-05T11:30:38+00:00,2025-09-06T01:25:38+00:00,-28.5,-105.0,-115.0,-35.5,-120.0,-110.0,,,,,,
2025,2,regular,fbs,401752817,Northwestern,Western Illinois,2025-09-05T23:30:00+00:00,fanduel,total,2025-09-05T11:30:38+00:00,2025-09-06T01:25:38+00:00,51.5,,,43.5,,,-110.0,-110.0,102.0,-136.0,,
2025,2,regular,fbs,401752817,Northwestern,Western Illinois,2025-09-05T23:30:00+00:00,fanduel,moneyline,2025-09-05T11:30:38+00:00,2025-09-05T23:35:38+00:00,,-8000.0,2000.0,,-50000.0,3500.0,,,,,,
2025,2,regular,fbs,401760363,Boise State,Eastern Washington,2025-09-06T01:00:00+00:00,fanduel,spread,2025-09-05T13:00:39+00:00,2025-09-06T02:55:38+00:00,-29.5,-110.0,-110.0,-36.5,-136.0,102.0,,,,,,
2025,2,regular,fbs,401760363,Boise State,Eastern Washington,2025-09-06T01:00:00+00:00,fanduel,total,2025-09-05T13:00:39+00:00,2025-09-06T02:55:38+00:00,56.5,,,64.5,,,-110.0,-110.0,-110.0,-120.0,,
2025,2,regular,fbs,401760363,Boise State,Eastern Washington,2025-09-06T01:00:00+00:00,fanduel,moneyline,2025-09-05T13:00:39+00:00,2025-09-06T01:15:38+00:00,,-8000.0,2200.0,,-100000.0,4000.0,,,,,,
2025,2,regular,fbs,401754621,Florida State,East Texas A&M,2025-09-06T16:00:00+00:00,fanduel,spread,2025-09-06T04:00:39+00:00,2025-09-06T11:20:38+00:00,-44.5,-110.0,-110.0,-44.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401754621,Florida State,East Texas A&M,2025-09-06T16:00:00+00:00,fanduel,total,2025-09-06T04:00:39+00:00,2025-09-06T11:20:38+00:00,57.5,,,57.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401752813,Minnesota,Northwestern State,2025-09-06T16:00:00+00:00,fanduel,spread,2025-09-06T04:00:39+00:00,2025-09-06T11:20:38+00:00,-43.5,-110.0,-110.0,-43.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401752813,Minnesota,Northwestern State,2025-09-06T16:00:00+00:00,fanduel,total,2025-09-06T04:00:39+00:00,2025-09-06T11:20:38+00:00,50.5,,,50.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401762462,Temple,Howard,2025-09-06T18:00:00+00:00,fanduel,spread,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,-25.5,-110.0,-110.0,-25.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401762462,Temple,Howard,2025-09-06T18:00:00+00:00,fanduel,total,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,46.5,,,46.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401762462,Temple,Howard,2025-09-06T18:00:00+00:00,fanduel,moneyline,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,2,regular,fbs,401754620,Wake Forest,Western Carolina,2025-09-06T18:00:00+00:00,fanduel,spread,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,-18.5,-110.0,-110.0,-18.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401754620,Wake Forest,Western Carolina,2025-09-06T18:00:00+00:00,fanduel,total,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,61.5,,,61.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401754620,Wake Forest,Western Carolina,2025-09-06T18:00:00+00:00,fanduel,moneyline,2025-09-06T06:00:39+00:00,2025-09-06T11:20:38+00:00,,-1000.0,640.0,,-1000.0,640.0,,,,,,
2025,2,regular,fbs,401760366,New Mexico,Idaho State,2025-09-06T19:00:00+00:00,fanduel,spread,2025-09-06T07:00:38+00:00,2025-09-06T11:20:38+00:00,-14.5,-105.0,-115.0,-14.5,-108.0,-112.0,,,,,,
2025,2,regular,fbs,401760366,New Mexico,Idaho State,2025-09-06T19:00:00+00:00,fanduel,total,2025-09-06T07:00:38+00:00,2025-09-06T11:20:38+00:00,63.5,,,63.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401760366,New Mexico,Idaho State,2025-09-06T19:00:00+00:00,fanduel,moneyline,2025-09-06T07:00:38+00:00,2025-09-06T11:20:38+00:00,,-580.0,420.0,,-610.0,440.0,,,,,,
2025,2,regular,fbs,401754622,Georgia Tech,Gardner-Webb,2025-09-06T19:30:00+00:00,fanduel,spread,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,-37.5,-110.0,-110.0,-37.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401754622,Georgia Tech,Gardner-Webb,2025-09-06T19:30:00+00:00,fanduel,total,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,58.5,,,58.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401752815,Ohio State,Grambling,2025-09-06T19:30:00+00:00,fanduel,spread,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,-55.5,-115.0,-105.0,-54.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401752815,Ohio State,Grambling,2025-09-06T19:30:00+00:00,fanduel,total,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,62.5,,,62.5,,,-115.0,-105.0,-115.0,-105.0,,
2025,2,regular,fbs,401752692,Tennessee,East Tennessee State,2025-09-06T19:30:00+00:00,fanduel,spread,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,-40.5,-110.0,-110.0,-40.5,-110.0,-110.0,,,,,,
2025,2,regular,fbs,401752692,Tennessee,East Tennessee State,2025-09-06T19:30:00+00:00,fanduel,total,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,56.5,,,56.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401752685,Georgia,Austin Peay,2025-09-06T19:30:00+00:00,fanduel,spread,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,-48.5,-105.0,-115.0,-48.5,-105.0,-115.0,,,,,,
2025,2,regular,fbs,401752685,Georgia,Austin Peay,2025-09-06T19:30:00+00:00,fanduel,total,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,56.5,,,56.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401762794,Buffalo,St. Francis (PA),2025-09-06T19:30:00+00:00,fanduel,spread,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,-36.5,-115.0,-105.0,-36.5,-115.0,-105.0,,,,,,
2025,2,regular,fbs,401762794,Buffalo,St. Francis (PA),2025-09-06T19:30:00+00:00,fanduel,total,2025-09-06T07:30:38+00:00,2025-09-06T11:20:38+00:00,50.5,,,50.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401760367,Wyoming,Northern Iowa,2025-09-06T20:00:00+00:00,fanduel,spread,2025-09-06T08:00:39+00:00,2025-09-06T11:20:38+00:00,-13.5,-108.0,-112.0,-13.5,-108.0,-112.0,,,,,,
2025,2,regular,fbs,401760367,Wyoming,Northern Iowa,2025-09-06T20:00:00+00:00,fanduel,total,2025-09-06T08:00:39+00:00,2025-09-06T11:20:38+00:00,47.5,,,47.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,2,regular,fbs,401760367,Wyoming,Northern Iowa,2025-09-06T20:00:00+00:00,fanduel,moneyline,2025-09-06T08:00:39+00:00,2025-09-06T11:20:38+00:00,,-520.0,385.0,,-520.0,385.0,,,,,,
