start_date,home_team,away_team,spread,total,home_points,away_points,home_win_prob,home_ml,away_ml
2025-10-24T22:00Z,DARTMOUTH,COLUMBIA,17.448441440918526,53.03339144510328,35.2409164430109,17.792475002092374,0.8622595966712595,-626.0033917668535,626.0033917668535
2025-10-25T02:35Z,SACRAMENTO,MONTANA,-10.225731926858298,59.60016581225001,24.687216942695855,34.91294886955416,0.26137625814950793,282.5902195860487,-282.5902195860487
2025-10-25T16:00Z,YALE,PENN,13.639470092872887,52.382081408796424,33.010775750834654,19.37130565796177,0.8030224933018397,-407.6721787997633,407.6721787997633
2025-10-25T16:00Z,LIUSHAR,NEWHVN,4.788999006680331,49.07990287253613,26.934450939608233,22.145451932927898,0.617649167362443,-161.53990383693846,161.53990383693846
2025-10-25T16:00Z,MERCYHURST,CORNELL,8.316702805838647,53.595349788311054,30.95602629707485,22.639323491236205,0.6983963931381781,-231.56102156899763,231.56102156899763
2025-10-25T16:00Z,WAGNER,DUQUESNE,5.092684552427713,50.19689232541727,27.64478843892249,22.552103886494777,0.6248685714718496,-166.57323912410035,166.57323912410035
2025-10-25T16:00Z,BUCKNELL,GEORGETOWN,15.16215611011965,60.341839423421234,37.751997766770444,22.58984165665079,0.828342287193772,-482.5546569694936,482.5546569694936
2025-10-25T16:00Z,MARIST,DRAKE,-0.48767979792603366,43.36110433942495,21.436712270749457,21.92439206867549,0.48784212686505973,104.98434738019385,-104.98434738019387
2025-10-25T16:00Z,DAYTON,PRESBYTERN,5.205579287858117,52.32495234951594,28.765265818687027,23.559686530828913,0.6275414137469408,-168.48622555866413,168.48622555866413
2025-10-25T16:00Z,PRINCETON,HARVARD,-1.1943505390658435,53.609988236273026,26.20781884860359,27.402169387669435,0.47024782523514774,112.65382769180258,-112.65382769180258
2025-10-25T16:00Z,DAVIDSON,SAN DIEGO,0.23065698286647862,62.490494919900236,31.360575951383357,31.12991896851688,0.5057509772228734,-102.3271577515963,102.3271577515963
2025-10-25T17:00Z,HOLY CROSS,COLGATE,20.24190501907532,55.72608574707506,37.98399538307519,17.74209036399987,0.8970856749768785,-871.6820275266176,871.6820275266176
2025-10-25T17:00Z,VALPO,MOREHEAD,6.509000748552385,55.302999707924606,30.906000228238497,24.39699947968611,0.6579271645648924,-192.335402408679,192.335402408679
2025-10-25T17:00Z,CORNELL,BROWN,7.159044435066707,50.89013964883221,29.024592041949457,21.865547606882753,0.6727213999242448,-205.5500725585266,205.5500725585266
2025-10-25T17:00Z,W CAROLINA,DELWARE ST,6.147886422740829,56.31642022932941,31.232153326035117,25.084266903294292,0.6496007882069624,-185.3887698213909,185.3887698213909
