season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2024,3,regular,fbs,401643788,South Alabama,Northwestern State,2024-09-12T23:30:00+00:00,fanduel,spread,2024-09-12T20:30:38+00:00,2024-09-12T23:55:39+00:00,-37.5,-115.0,-105.0,-44.5,-114.0,-114.0,,,,
2024,3,regular,fbs,401643788,South Alabama,Northwestern State,2024-09-12T23:30:00+00:00,fanduel,total,2024-09-12T20:30:38+00:00,2024-09-12T23:55:39+00:00,60.5,,,71.5,,,-110.0,-110.0,-114.0,-114.0
2024,3,regular,fbs,401636867,Texas State,Arizona State,2024-09-12T23:30:00+00:00,fanduel,spread,2024-09-12T20:30:38+00:00,2024-09-12T23:55:39+00:00,-2.5,-115.0,-105.0,4.5,-120.0,-108.0,,,,
2024,3,regular,fbs,401636867,Texas State,Arizona State,2024-09-12T23:30:00+00:00,fanduel,total,2024-09-12T20:30:38+00:00,2024-09-12T23:55:39+00:00,59.5,,,58.5,,,-105.0,-115.0,-115.0,-113.0
2024,3,regular,fbs,401636863,Kansas,UNLV,2024-09-13T23:00:00+00:00,fanduel,spread,2024-09-13T20:00:39+00:00,2024-09-13T23:25:39+00:00,-9.5,-106.0,-114.0,-14.5,-120.0,-108.0,,,,
2024,3,regular,fbs,401636863,Kansas,UNLV,2024-09-13T23:00:00+00:00,fanduel,total,2024-09-13T20:00:39+00:00,2024-09-13T23:25:39+00:00,57.5,,,56.5,,,-112.0,-108.0,-102.0,-128.0
2024,3,regular,fbs,401636864,Kansas State,Arizona,2024-09-14T00:00:00+00:00,fanduel,spread,2024-09-13T21:00:39+00:00,2024-09-14T00:25:39+00:00,-6.5,-120.0,-102.0,-2.5,-102.0,-128.0,,,,
2024,3,regular,fbs,401636864,Kansas State,Arizona,2024-09-14T00:00:00+00:00,fanduel,total,2024-09-13T21:00:39+00:00,2024-09-14T00:25:39+00:00,60.5,,,59.5,,,-115.0,-105.0,-106.0,-122.0
2024,3,regular,fbs,401635546,NC State,Louisiana Tech,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,-20.5,-110.0,-110.0,-19.5,-114.0,-114.0,,,,
2024,3,regular,fbs,401635546,NC State,Louisiana Tech,2024-09-14T16:00:00+00:00,fanduel,total,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,48.5,,,45.5,,,-112.0,-108.0,-114.0,-114.0
2024,3,regular,fbs,401636865,Miami (OH),Cincinnati,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,3.5,-122.0,100.0,2.5,100.0,-130.0,,,,
2024,3,regular,fbs,401636865,Miami (OH),Cincinnati,2024-09-14T16:00:00+00:00,fanduel,total,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,46.5,,,40.5,,,-110.0,-110.0,-122.0,-106.0
2024,3,regular,fbs,401636868,Texas Tech,North Texas,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,-10.5,-110.0,-110.0,-19.5,-115.0,-113.0,,,,
2024,3,regular,fbs,401636868,Texas Tech,North Texas,2024-09-14T16:00:00+00:00,fanduel,total,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,70.5,,,72.5,,,-110.0,-110.0,-108.0,-120.0
2024,3,regular,fbs,401635542,Florida State,Memphis,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,-6.5,-112.0,-108.0,-2.5,-113.0,-115.0,,,,
2024,3,regular,fbs,401635542,Florida State,Memphis,2024-09-14T16:00:00+00:00,fanduel,total,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,54.5,,,52.5,,,-105.0,-115.0,-115.0,-113.0
2024,3,regular,fbs,401628359,South Carolina,LSU,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,6.5,-115.0,-105.0,1.5,-135.0,104.0,,,,
2024,3,regular,fbs,401628359,South Carolina,LSU,2024-09-14T16:00:00+00:00,fanduel,total,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,47.5,,,54.5,,,-115.0,-105.0,-110.0,-118.0
2024,3,regular,fbs,401628479,Michigan,Arkansas State,2024-09-14T16:00:00+00:00,fanduel,spread,2024-09-14T13:00:39+00:00,2024-09-14T16:25:39+00:00,-21.5,-110.0,-110.0,-24.5,-113.0,-118.0,,,,
