season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under,open_price_draw,close_price_draw
2025,4,regular,fbs,401762468,Charlotte,Rice,2025-09-18T23:30:00+00:00,fanduel,spread,2025-09-18T11:30:39+00:00,2025-09-19T01:25:40+00:00,2.5,-114.0,-106.0,7.5,-132.0,100.0,,,,,,
2025,4,regular,fbs,401762468,Charlotte,Rice,2025-09-18T23:30:00+00:00,fanduel,total,2025-09-18T11:30:39+00:00,2025-09-19T01:25:40+00:00,43.5,,,43.5,,,-105.0,-115.0,-106.0,-125.0,,
2025,4,regular,fbs,401762468,Charlotte,Rice,2025-09-18T23:30:00+00:00,fanduel,moneyline,2025-09-18T11:30:39+00:00,2025-09-19T01:25:40+00:00,,105.0,-126.0,,285.0,-400.0,,,,,,
2025,4,regular,fbs,401756900,Oklahoma State,Tulsa,2025-09-19T23:30:00+00:00,fanduel,spread,2025-09-19T11:30:40+00:00,2025-09-20T01:25:39+00:00,-11.5,-106.0,-114.0,9.5,-102.0,-130.0,,,,,,
2025,4,regular,fbs,401756900,Oklahoma State,Tulsa,2025-09-19T23:30:00+00:00,fanduel,total,2025-09-19T11:30:40+00:00,2025-09-20T01:25:39+00:00,54.5,,,44.5,,,-110.0,-110.0,100.0,-132.0,,
2025,4,regular,fbs,401756900,Oklahoma State,Tulsa,2025-09-19T23:30:00+00:00,fanduel,moneyline,2025-09-19T11:30:40+00:00,2025-09-20T01:25:39+00:00,,-385.0,300.0,,430.0,-670.0,,,,,,
2025,4,regular,fbs,401760376,Miami (OH),UNLV,2025-09-20T16:00:00+00:00,fanduel,spread,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,2.5,-112.0,-108.0,2.5,-112.0,-108.0,,,,,,
2025,4,regular,fbs,401760376,Miami (OH),UNLV,2025-09-20T16:00:00+00:00,fanduel,total,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,49.5,,,49.5,,,-110.0,-110.0,-110.0,-110.0,,
2025,4,regular,fbs,401760376,Miami (OH),UNLV,2025-09-20T16:00:00+00:00,fanduel,moneyline,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,,106.0,-128.0,,105.0,-126.0,,,,,,
2025,4,regular,fbs,401754642,Louisville,Bowling Green,2025-09-20T16:00:00+00:00,fanduel,spread,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,-26.5,-105.0,-115.0,-26.5,-105.0,-115.0,,,,,,
2025,4,regular,fbs,401754642,Louisville,Bowling Green,2025-09-20T16:00:00+00:00,fanduel,total,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,51.5,,,51.5,,,-105.0,-115.0,-105.0,-115.0,,
2025,4,regular,fbs,401754642,Louisville,Bowling Green,2025-09-20T16:00:00+00:00,fanduel,moneyline,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,,-4500.0,1600.0,,-4500.0,1600.0,,,,,,
2025,4,regular,fbs,401752845,Wisconsin,Maryland,2025-09-20T16:00:00+00:00,fanduel,spread,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,-10.5,100.0,-122.0,-10.5,100.0,-122.0,,,,,,
2025,4,regular,fbs,401752845,Wisconsin,Maryland,2025-09-20T16:00:00+00:00,fanduel,total,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,44.5,,,44.5,,,-105.0,-115.0,-105.0,-115.0,,
2025,4,regular,fbs,401752845,Wisconsin,Maryland,2025-09-20T16:00:00+00:00,fanduel,moneyline,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,,-350.0,275.0,,-350.0,275.0,,,,,,
2025,4,regular,fbs,401756901,Utah,Texas Tech,2025-09-20T16:00:00+00:00,fanduel,spread,2025-09-20T04:00:40+00:00,2025-09-20T11:50:39+00:00,-3.5,-104.0,-118.0,-3.5,-104.0,-118.0,,,,,,
