season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2024,6,regular,fbs,401643797,Troy,Texas State,2024-10-03T23:00:00+00:00,fanduel,spread,2024-10-03T20:00:39+00:00,2024-10-03T23:25:39+00:00,13.5,-110.0,-110.0,22.5,-110.0,-118.0,,,,
2024,6,regular,fbs,401643797,Troy,Texas State,2024-10-03T23:00:00+00:00,fanduel,total,2024-10-03T20:00:39+00:00,2024-10-03T23:25:39+00:00,57.5,,,56.5,,,-105.0,-115.0,-108.0,-120.0
2024,6,regular,fbs,401641029,UTEP,Sam Houston,2024-10-04T01:00:00+00:00,fanduel,spread,2024-10-03T22:00:38+00:00,2024-10-04T01:25:39+00:00,10.5,-110.0,-110.0,17.5,-104.0,-125.0,,,,
2024,6,regular,fbs,401641029,UTEP,Sam Houston,2024-10-04T01:00:00+00:00,fanduel,total,2024-10-03T22:00:38+00:00,2024-10-04T01:25:39+00:00,50.5,,,51.5,,,-105.0,-115.0,-128.0,-102.0
2024,6,regular,fbs,401641001,Kennesaw State,Jacksonville State,2024-10-04T23:00:00+00:00,fanduel,spread,2024-10-04T20:00:39+00:00,2024-10-04T21:50:39+00:00,16.5,-104.0,-118.0,16.5,-104.0,-118.0,,,,
2024,6,regular,fbs,401641001,Kennesaw State,Jacksonville State,2024-10-04T23:00:00+00:00,fanduel,total,2024-10-04T20:00:39+00:00,2024-10-04T21:50:39+00:00,49.5,,,49.5,,,-110.0,-110.0,-110.0,-110.0
2024,6,regular,fbs,401636891,TCU,Houston,2024-10-04T23:30:00+00:00,fanduel,spread,2024-10-04T20:30:39+00:00,2024-10-04T21:50:39+00:00,-16.5,-110.0,-110.0,-16.5,-110.0,-110.0,,,,
2024,6,regular,fbs,401636891,TCU,Houston,2024-10-04T23:30:00+00:00,fanduel,total,2024-10-04T20:30:39+00:00,2024-10-04T21:50:39+00:00,50.5,,,51.5,,,-115.0,-105.0,-115.0,-105.0
2024,6,regular,fbs,401628506,Oregon,Michigan State,2024-10-05T01:00:00+00:00,fanduel,spread,2024-10-04T22:00:39+00:00,2024-10-05T01:25:39+00:00,-23.5,-102.0,-120.0,-22.5,-122.0,-106.0,,,,
2024,6,regular,fbs,401628506,Oregon,Michigan State,2024-10-05T01:00:00+00:00,fanduel,total,2024-10-04T22:00:39+00:00,2024-10-05T01:25:39+00:00,53.5,,,50.5,,,-105.0,-115.0,-122.0,-106.0
2024,6,regular,fbs,401634779,UNLV,Syracuse,2024-10-05T01:00:00+00:00,fanduel,spread,2024-10-04T22:00:39+00:00,2024-10-05T01:25:39+00:00,-5.5,-120.0,-102.0,1.5,104.0,-135.0,,,,
2024,6,regular,fbs,401634779,UNLV,Syracuse,2024-10-05T01:00:00+00:00,fanduel,total,2024-10-04T22:00:39+00:00,2024-10-05T01:25:39+00:00,55.5,,,52.5,,,-105.0,-115.0,-102.0,-128.0
2024,6,regular,fbs,401628383,Texas A&M,Missouri,2024-10-05T16:00:00+00:00,fanduel,spread,2024-10-05T13:00:38+00:00,2024-10-05T16:25:37+00:00,-2.5,-112.0,-108.0,-8.5,-106.0,-122.0,,,,
2024,6,regular,fbs,401628383,Texas A&M,Missouri,2024-10-05T16:00:00+00:00,fanduel,total,2024-10-05T13:00:38+00:00,2024-10-05T16:25:37+00:00,47.5,,,48.5,,,-110.0,-110.0,-128.0,-102.0
2024,6,regular,fbs,401635572,North Carolina,Pittsburgh,2024-10-05T16:00:00+00:00,fanduel,spread,2024-10-05T13:00:38+00:00,2024-10-05T16:25:37+00:00,2.5,-105.0,-115.0,-2.5,-110.0,-120.0,,,,
2024,6,regular,fbs,401635572,North Carolina,Pittsburgh,2024-10-05T16:00:00+00:00,fanduel,total,2024-10-05T13:00:38+00:00,2024-10-05T16:25:37+00:00,64.5,,,64.5,,,-105.0,-115.0,-128.0,-102.0
2024,6,regular,fbs,401635571,Louisville,SMU,2024-10-05T16:00:00+00:00,fanduel,spread,2024-10-05T13:00:38+00:00,2024-10-05T16:25:37+00:00,-6.5,-115.0,-105.0,-6.5,104.0,-135.0,,,,
