points_offense,team,totalYards_offense,netPassingYards_offense,rushingYards_offense,yardsPerPass_offense,yardsPerRushAttempt_offense,turnovers_offense,thirdDownEff_offense
27.59386711605027,Abilene Christian,369.266523855338,220.90320102200783,148.3633228333301,7.25601173222488,4.211940710645721,1.2467401078305895,0.38225726889938755
25.97343097506662,Air Force,349.211831637622,198.53880832029552,150.67302331732648,7.067441065573218,4.123454254955638,1.2063957136578412,0.3749908481203297
26.37435877986722,Akron,355.97109507557207,209.38063304150745,146.5904620340646,7.185027481229644,4.0729429481922415,1.245722637570145,0.3747089949731441
26.00645166798871,Alabama A&M,363.8982664378607,212.66643070419326,151.2318357336674,7.248668675141839,4.195448073996938,1.2650501869873803,0.37790110807170824
25.31414437119844,Alabama State,342.3298824135447,191.72541603734047,150.60446637620421,7.006444286714672,4.153165424731678,1.2170857521025795,0.3662322197644888
25.28103454016525,Alcorn State,347.6204000368246,195.8397163355311,151.78068370129344,6.886556083097336,4.181958952700445,1.259410358125385,0.36542159791475065
26.658673959045394,App State,359.3275672417753,208.23677628848574,151.0907909532895,7.226378357512606,4.215390132319809,1.206135355333458,0.3771418460178116
26.072738817693274,Arizona,354.2809223091516,202.7150484347172,151.56587387443437,7.139279822161149,4.25420582448431,1.2256507848049687,0.36039559012630545
27.790630609193755,Arkansas,366.00364480918955,211.24719647565638,154.75644833353317,7.290892121935051,4.3211290337485195,1.2054409853920427,0.39620824936216614
26.539247949141576,Arkansas State,357.8214971976538,207.8384792941675,149.98301790348629,7.138135295539521,4.138437538131945,1.2445285547423823,0.3787583257884124
26.945467611947898,Arkansas-Pine Bluff,352.27369124069037,208.7733309952527,143.50036024543763,7.435239124826538,4.1797797064286115,1.1911802039385695,0.3754613801079722
26.80781435752675,Army,356.8929697910469,198.21344475571377,158.67952503533309,7.15296219197966,4.263292401761167,1.2047090592484075,0.389043238109043
27.918829893713706,Auburn,363.9539436787845,212.84985877685978,151.10408490192472,7.481743763610511,4.377380184515107,1.2450314819210944,0.3844122997621675
26.00910786704079,Augustana University (SD),351.09653216110394,202.99896842141703,148.09756373968688,7.110632859183434,4.115920391406716,1.2189446397110526,0.370990693246312
26.07588009037355,Austin Peay,349.43639161640795,197.52770876887712,151.90868284753077,7.036970257513133,4.147942306516301,1.2648381714005597,0.36890281881659126
25.646146934485927,Ave Maria University,348.1006200905566,201.18357386994145,146.9170462206151,7.166337531891686,4.100289858689906,1.21176051419155,0.370022169085706
26.730260165595443,BYU,359.8343413988628,208.52550999715893,151.30883140170386,7.313554852217884,4.152276126447706,1.206152219768282,0.37679183700803537
26.812200831869795,Ball State,356.93971135975283,205.80622965709583,151.133481702657,7.131794595068371,4.176765798323638,1.224538149791328,0.3836335689307916
26.93517187215645,Baylor,356.9957125552237,206.3703365530377,150.625376002186,7.25083831764306,4.154447833362524,1.2435593473446627,0.3849408616985483
25.467520803755928,Bethune-Cookman,341.5328857010892,200.0020380122607,141.5308476888285,7.109350758017794,3.947345519562861,1.2641881143169134,0.35153169750149815
26.333375285054647,Black Hills State,352.7596074213987,203.62353449339,149.13607292800867,7.118003653318756,4.157682352816965,1.2390311596974757,0.3708733253328322
27.24571995381824,Boise State,362.71280270989683,205.70969321775328,157.00310949214352,7.226125838576859,4.3382041238754905,1.2262119924269992,0.38621547580371507
27.32233583410519,Boston College,361.7512596664086,205.67885939008346,156.0724002763251,7.625457733746712,4.265617115590462,1.2256563234048212,0.37835618467137727
26.724211568486574,Bowling Green,358.19387633617345,202.200380289957,155.99349604621642,7.15524873525696,4.356378164926561,1.2049430286982405,0.38055047359983407
26.856494658261923,Brown,358.5356631810638,207.7800880496079,150.75557513145586,7.26036504491104,4.160129190997016,1.2192944886573869,0.3760521460573746
25.578261309767427,Bryant,352.0379481252724,210.82532174731958,141.2126263779528,7.051004157661578,4.082148780193576,1.2082212969609565,0.36599753426199727
26.57678429271356,Bucknell,357.94917495386045,209.50717982564862,148.4419951282118,7.270015433953782,4.11512335600124,1.2486006188902037,0.38108518810242165
26.34876780678578,Buffalo,355.6506503386095,203.18440561329777,152.46624472531175,7.18523338013198,4.181078110631925,1.2245544962682053,0.37458242869543096
27.340135466273782,Butler,362.49736580459444,205.78550855442435,156.71185725017006,7.34008079584709,4.299468619868959,1.198064158573874,0.3954296690951336
26.112749010216127,Cal Poly,340.451393735633,201.19692842341533,139.25446531221766,7.1680883898260594,3.9182405517972088,1.172748306108659,0.3734078522613419
26.386913410207722,California,351.3445544554489,202.92586286737898,148.41869158806986,7.126776086496439,4.113868141409525,1.2240195692993374,0.3655484452501999
26.064649406459733,Campbell,356.38363081902327,205.80501850562231,150.57861231340092,7.488066621801352,4.183354844734556,1.2219063159842172,0.38216575317883644
26.386093939864683,Catawba,356.95792911056947,204.57654178168082,152.38138732888865,7.166834397779662,4.257194106207755,1.2385697544104037,0.38223472154692684
29.061981225920697,Central Arkansas,377.83561979252624,208.78196725909297,169.05365253343325,7.498126033836251,4.6152917693758475,1.14767346570739,0.3896595758034578
26.959191302187232,Central Connecticut,349.11819581780065,200.46774182698599,148.6504539908146,7.026400073832543,4.138889639364078,1.258483547328987,0.36437558220299826
27.71198543836759,Central Michigan,359.1104273351777,210.19537753390927,148.91504980126842,7.3892121345616415,4.191417734801425,1.2042557403989644,0.37255016950206604
26.21782907566665,Central State (OH),353.6838328143796,202.31269790043547,151.37113491394416,7.101945482289618,4.229297028048568,1.2174974693362126,0.37003899758772413
