season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2024,15,regular,fbs,401673466,Jacksonville State,Western Kentucky,2024-12-07T00:00:00+00:00,fanduel,spread,2024-12-06T21:00:38+00:00,2024-12-07T00:25:38+00:00,-4.5,-110.0,-110.0,-7.5,-114.0,-114.0,,,,
2024,15,regular,fbs,401673466,Jacksonville State,Western Kentucky,2024-12-07T00:00:00+00:00,fanduel,total,2024-12-06T21:00:38+00:00,2024-12-07T00:25:38+00:00,58.5,,,61.5,,,-105.0,-115.0,-118.0,-110.0
2024,15,regular,fbs,401673462,Army,Tulane,2024-12-07T01:00:00+00:00,fanduel,spread,2024-12-06T22:00:38+00:00,2024-12-07T01:25:38+00:00,5.5,-112.0,-108.0,2.5,-113.0,-115.0,,,,
2024,15,regular,fbs,401673462,Army,Tulane,2024-12-07T01:00:00+00:00,fanduel,total,2024-12-06T22:00:38+00:00,2024-12-07T01:25:38+00:00,45.5,,,41.5,,,-110.0,-110.0,-113.0,-115.0
2024,15,regular,fbs,401673468,Boise State,UNLV,2024-12-07T01:00:00+00:00,fanduel,spread,2024-12-06T22:00:38+00:00,2024-12-07T01:25:38+00:00,-4.5,-105.0,-115.0,-4.5,-108.0,-120.0,,,,
2024,15,regular,fbs,401673468,Boise State,UNLV,2024-12-07T01:00:00+00:00,fanduel,total,2024-12-06T22:00:38+00:00,2024-12-07T01:25:38+00:00,57.5,,,50.5,,,-118.0,-104.0,-108.0,-120.0
2024,15,regular,fbs,401673465,Arizona State,Iowa State,2024-12-07T17:00:00+00:00,fanduel,spread,2024-12-07T14:00:39+00:00,2024-12-07T17:25:38+00:00,-1.5,-105.0,-115.0,3.5,102.0,-132.0,,,,
2024,15,regular,fbs,401673465,Arizona State,Iowa State,2024-12-07T17:00:00+00:00,fanduel,total,2024-12-07T14:00:39+00:00,2024-12-07T17:25:38+00:00,50.5,,,54.5,,,-105.0,-115.0,-122.0,-106.0
2024,15,regular,fbs,401673467,Miami (OH),Ohio,2024-12-07T17:00:00+00:00,fanduel,spread,2024-12-07T14:00:39+00:00,2024-12-07T17:25:38+00:00,-2.5,-110.0,-110.0,1.5,-118.0,-110.0,,,,
2024,15,regular,fbs,401673467,Miami (OH),Ohio,2024-12-07T17:00:00+00:00,fanduel,total,2024-12-07T14:00:39+00:00,2024-12-07T17:25:38+00:00,44.5,,,43.5,,,-106.0,-114.0,-118.0,-110.0
2024,15,regular,fbs,401673469,Texas,Georgia,2024-12-07T21:00:00+00:00,fanduel,spread,2024-12-07T18:00:38+00:00,2024-12-07T20:50:38+00:00,-2.5,-120.0,-102.0,-2.5,-122.0,100.0,,,,
2024,15,regular,fbs,401673469,Texas,Georgia,2024-12-07T21:00:00+00:00,fanduel,total,2024-12-07T18:00:38+00:00,2024-12-07T20:50:38+00:00,50.5,,,50.5,,,-105.0,-115.0,-118.0,-104.0
2024,15,regular,fbs,401673470,Louisiana,Marshall,2024-12-08T00:30:00+00:00,fanduel,spread,2024-12-07T21:30:37+00:00,2024-12-08T00:55:38+00:00,-5.5,-108.0,-112.0,-3.5,-128.0,-102.0,,,,
2024,15,regular,fbs,401673470,Louisiana,Marshall,2024-12-08T00:30:00+00:00,fanduel,total,2024-12-07T21:30:37+00:00,2024-12-08T00:55:38+00:00,58.5,,,50.5,,,-110.0,-110.0,100.0,-130.0
2024,15,regular,fbs,401673463,SMU,Clemson,2024-12-08T01:00:00+00:00,fanduel,spread,2024-12-07T22:00:38+00:00,2024-12-08T01:25:37+00:00,-2.5,-112.0,-108.0,9.5,-110.0,-118.0,,,,
2024,15,regular,fbs,401673463,SMU,Clemson,2024-12-08T01:00:00+00:00,fanduel,total,2024-12-07T22:00:38+00:00,2024-12-08T01:25:37+00:00,55.5,,,62.5,,,-115.0,-105.0,-122.0,-106.0
2024,15,regular,fbs,401673464,Oregon,Penn State,2024-12-08T01:00:00+00:00,fanduel,spread,2024-12-07T22:00:38+00:00,2024-12-08T01:25:37+00:00,-3.5,-104.0,-118.0,-7.5,-102.0,-128.0,,,,
2024,15,regular,fbs,401673464,Oregon,Penn State,2024-12-08T01:00:00+00:00,fanduel,total,2024-12-07T22:00:38+00:00,2024-12-08T01:25:37+00:00,50.5,,,55.5,,,-115.0,-105.0,-115.0,-113.0
