season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2024,1,regular,fbs,401635525,Georgia Tech,Florida State,2024-08-24T16:00:00+00:00,fanduel,spread,2024-08-24T13:00:39+00:00,2024-08-24T16:25:38+00:00,11.5,-115.0,-105.0,11.5,-128.0,-102.0,,,,
2024,1,regular,fbs,401635525,Georgia Tech,Florida State,2024-08-24T16:00:00+00:00,fanduel,total,2024-08-24T13:00:39+00:00,2024-08-24T16:25:38+00:00,55.5,,,63.5,,,-105.0,-115.0,-122.0,-106.0
2024,1,regular,fbs,401643697,New Mexico,Montana State,2024-08-24T20:00:00+00:00,fanduel,spread,2024-08-24T17:00:38+00:00,2024-08-24T20:25:39+00:00,12.5,-105.0,-115.0,3.5,100.0,-130.0,,,,
2024,1,regular,fbs,401643697,New Mexico,Montana State,2024-08-24T20:00:00+00:00,fanduel,total,2024-08-24T17:00:38+00:00,2024-08-24T20:25:39+00:00,54.5,,,55.5,,,-105.0,-115.0,100.0,-130.0
2024,1,regular,fbs,401643696,Nevada,SMU,2024-08-25T00:00:00+00:00,fanduel,spread,2024-08-24T21:00:38+00:00,2024-08-25T00:25:38+00:00,27.5,-115.0,-105.0,22.5,-114.0,-114.0,,,,
2024,1,regular,fbs,401643696,Nevada,SMU,2024-08-25T00:00:00+00:00,fanduel,total,2024-08-24T21:00:38+00:00,2024-08-25T00:25:38+00:00,55.5,,,48.5,,,-110.0,-110.0,-106.0,-122.0
2024,1,regular,fbs,401643858,Hawai'i,Delaware State,2024-08-25T03:59:00+00:00,fanduel,spread,2024-08-25T01:00:38+00:00,2024-08-25T04:25:38+00:00,-39.5,-110.0,-110.0,-41.5,-132.0,102.0,,,,
2024,1,regular,fbs,401643858,Hawai'i,Delaware State,2024-08-25T03:59:00+00:00,fanduel,total,2024-08-25T01:00:38+00:00,2024-08-25T04:25:38+00:00,53.5,,,54.5,,,-115.0,-105.0,-130.0,100.0
2024,1,regular,fbs,401644727,Buffalo,Lafayette,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-3.5,-110.0,-110.0,-7.5,-115.0,-113.0,,,,
2024,1,regular,fbs,401644727,Buffalo,Lafayette,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,44.5,,,44.5,,,-110.0,-110.0,-115.0,-113.0
2024,1,regular,fbs,401644729,Bowling Green,Fordham,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-15.5,-105.0,-115.0,-23.5,-118.0,-110.0,,,,
2024,1,regular,fbs,401644729,Bowling Green,Fordham,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,59.5,,,68.5,,,-118.0,-104.0,-106.0,-122.0
2024,1,regular,fbs,401636387,UL Monroe,Jackson State,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-5.5,-112.0,-108.0,-6.5,-112.0,-108.0,,,,
2024,1,regular,fbs,401636387,UL Monroe,Jackson State,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,44.5,,,45.5,,,-115.0,-105.0,-110.0,-110.0
2024,1,regular,fbs,401628581,Wake Forest,North Carolina A&T,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-33.5,-110.0,-110.0,-34.5,-118.0,-110.0,,,,
2024,1,regular,fbs,401628581,Wake Forest,North Carolina A&T,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,50.5,,,52.5,,,-108.0,-112.0,-114.0,-114.0
2024,1,regular,fbs,401628582,UCF,New Hampshire,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-38.5,-105.0,-115.0,-36.5,-118.0,-110.0,,,,
2024,1,regular,fbs,401628582,UCF,New Hampshire,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,60.5,,,54.5,,,-110.0,-110.0,-120.0,-108.0
2024,1,regular,fbs,401634299,NC State,Western Carolina,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-31.5,-110.0,-110.0,-31.5,-114.0,-106.0,,,,
2024,1,regular,fbs,401634299,NC State,Western Carolina,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,61.5,,,59.5,,,-105.0,-115.0,-112.0,-110.0
2024,1,regular,fbs,401644730,Central Michigan,Central Connecticut,2024-08-29T23:00:00+00:00,fanduel,spread,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,-31.5,-115.0,-105.0,-25.5,-115.0,-113.0,,,,
2024,1,regular,fbs,401644730,Central Michigan,Central Connecticut,2024-08-29T23:00:00+00:00,fanduel,total,2024-08-29T20:00:40+00:00,2024-08-29T23:25:39+00:00,54.5,,,60.5,,,-110.0,-110.0,-118.0,-110.0
2024,1,regular,fbs,401644728,Toledo,Duquesne,2024-08-29T23:30:00+00:00,fanduel,spread,2024-08-29T20:30:39+00:00,2024-08-29T23:55:39+00:00,-27.5,-115.0,-105.0,-28.5,-108.0,-120.0,,,,
2024,1,regular,fbs,401644728,Toledo,Duquesne,2024-08-29T23:30:00+00:00,fanduel,total,2024-08-29T20:30:39+00:00,2024-08-29T23:55:39+00:00,53.5,,,52.5,,,-105.0,-115.0,-113.0,-115.0
2024,1,regular,fbs,401628320,Arkansas,Arkansas-Pine Bluff,2024-08-29T23:30:00+00:00,fanduel,spread,2024-08-29T20:30:39+00:00,2024-08-29T23:40:38+00:00,-50.5,-110.0,-110.0,-50.5,-110.0,-110.0,,,,
2024,1,regular,fbs,401628320,Arkansas,Arkansas-Pine Bluff,2024-08-29T23:30:00+00:00,fanduel,total,2024-08-29T20:30:39+00:00,2024-08-29T23:40:38+00:00,58.5,,,58.5,,,-110.0,-110.0,-110.0,-110.0
2024,1,regular,fbs,401645318,Tulsa,Northwestern State,2024-08-30T00:00:00+00:00,fanduel,spread,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,-36.5,-115.0,-105.0,-33.5,-118.0,-110.0,,,,
2024,1,regular,fbs,401645318,Tulsa,Northwestern State,2024-08-30T00:00:00+00:00,fanduel,total,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,55.5,,,63.5,,,-110.0,-110.0,-114.0,-114.0
2024,1,regular,fbs,401640998,Jacksonville State,Coastal Carolina,2024-08-30T00:00:00+00:00,fanduel,spread,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,-3.5,100.0,-122.0,-3.5,-118.0,-113.0,,,,
2024,1,regular,fbs,401640998,Jacksonville State,Coastal Carolina,2024-08-30T00:00:00+00:00,fanduel,total,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,54.5,,,52.5,,,-105.0,-115.0,-108.0,-120.0
2024,1,regular,fbs,401634206,Colorado,North Dakota State,2024-08-30T00:00:00+00:00,fanduel,spread,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,-10.5,-112.0,-108.0,-11.5,-114.0,-114.0,,,,
2024,1,regular,fbs,401634206,Colorado,North Dakota State,2024-08-30T00:00:00+00:00,fanduel,total,2024-08-29T21:00:38+00:00,2024-08-30T00:25:38+00:00,56.5,,,59.5,,,-104.0,-118.0,-118.0,-110.0
