season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2025,8,regular,fbs,401752941,Oregon State,Lafayette,2025-10-19T02:00:00+00:00,fanduel,spread,2025-10-18T23:00:39+00:00,2025-10-19T02:25:38+00:00,-21.5,-105.0,-115.0,-18.5,-114.0,-114.0,,,,
2025,8,regular,fbs,401752941,Oregon State,Lafayette,2025-10-19T02:00:00+00:00,fanduel,total,2025-10-18T23:00:39+00:00,2025-10-19T02:25:38+00:00,55.5,,,52.5,,,-110.0,-110.0,-114.0,-114.0
