season,date,week,season_type,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,pred_home_points,pred_away_points,pred_spread,pred_total,pred_home_win_prob,spread_error,total_error,brier
2025,2025-08-23T16:00:00.000Z,1,regular,SCAR STATE,ILL STATE,21.0,24.0,-3.0,45.0,29.684611223069638,23.191009501671488,6.493601721398153,52.875620724741125,0.6575736305325613,9.493601721398154,7.875620724741125,0.4324030795717735
2025,2025-08-23T17:00:00.000Z,1,regular,NICHOLLS,INCAR WORD,20.0,6.0,14.0,26.0,28.257034267394978,23.330575684853265,4.926458582541715,51.58760995224824,0.620922180170954,-9.073541417458285,25.587609952248243,0.14369999348634266
2025,2025-08-23T20:00:00.000Z,1,regular,BUCKNELL,IDAHO ST,38.0,31.0,7.0,69.0,33.2313970314015,21.13659769490397,12.094799336497527,54.36799472630547,0.7751529055807336,5.094799336497527,-14.632005273694531,0.05055621586878651
2025,2025-08-23T20:30:00.000Z,1,regular,PORTLAND,TENN STATE,0.0,42.0,-42.0,42.0,31.59012886156713,20.09167160614158,11.498457255425553,51.68180046770871,0.7638228038023446,53.49845725542555,9.681800467708712,0.583425275608475
2025,2025-08-23T22:30:00.000Z,1,regular,MONTANA ST,TENN STATE,31.0,7.0,24.0,38.0,38.20893672965015,14.048926783381745,24.1600099462684,52.25786351303189,0.9344783672219381,0.16000994626839926,14.257863513031893,0.004293084361903194
2025,2025-08-23T23:00:00.000Z,1,regular,E KENTUCKY,STF AUSTIN,41.0,24.0,17.0,65.0,27.99176806280536,22.774177310132902,5.217590752672457,50.76594537293826,0.6278254328540825,-11.782409247327543,-14.234054627061738,0.13851390843025102
2025,2025-08-23T23:30:00.000Z,1,regular,SOUTHERN U,NC CENT,14.0,31.0,-17.0,45.0,26.061125134396733,26.693169050632477,-0.6320439162357431,52.75429418502921,0.48424478261035936,16.367956083764255,7.7542941850292095,0.2344930094853542
2025,2025-08-28T19:00:00.000Z,1,regular,E WASHGTON,N COLORADO,41.0,14.0,27.0,55.0,29.26301570704741,22.917532480423652,6.345483226623752,52.18054818747106,0.654166082316077,-20.654516773376248,-2.819451812528939,0.11960109862061044
2025,2025-08-28T21:30:00.000Z,1,regular,ST FRANCIS,ILL STATE,34.0,7.0,27.0,41.0,25.071102021427244,27.493095713795064,-2.42199369236782,52.56419773522231,0.43984011013493274,-29.42199369236782,11.564197735222308,0.3137791022136443
2025,2025-08-28T22:00:00.000Z,1,regular,ILL STATE,TENN STATE,21.0,28.0,-7.0,49.0,35.01952767227994,17.41472885165431,17.60479882062563,52.43425652393425,0.8643992678704691,24.60479882062563,3.434256523934252,0.7471860942950029
2025,2025-08-28T22:00:00.000Z,1,regular,N ARIZONA,ELON,34.0,0.0,34.0,34.0,30.78409025318674,22.08237809912891,8.70171215405783,52.86646835231565,0.7067300627875286,-25.29828784594217,18.86646835231565,0.08600725607260692
2025,2025-08-28T22:00:00.000Z,1,regular,MAINE,INDIANA ST,21.0,45.0,-24.0,66.0,31.441944034570305,20.88065303760333,10.56129099696697,52.322597072173636,0.7453989742766319,34.561290996966974,-13.677402927826364,0.555619630852655
2025,2025-08-28T22:00:00.000Z,1,regular,YNGTOWN ST,MERCYHURST,24.0,15.0,9.0,39.0,35.475107736044755,17.786261351797577,17.68884638424718,53.26136908784233,0.8655399569433913,8.688846384247181,14.261369087842333,0.018079503178785077
2025,2025-08-28T22:00:00.000Z,1,regular,TENN TECH,ILL STATE,37.0,17.0,20.0,54.0,30.577620054162015,23.428836724596753,7.148783329565262,54.00645677875877,0.6724898881770174,-12.851216670434738,0.006456778758767712,0.10726287334630258
2025,2025-08-28T23:00:00.000Z,1,regular,DELWARE ST,DELWARE ST,35.0,17.0,18.0,52.0,30.44193006618284,22.95851719578284,7.4834128704000005,53.40044726196568,0.6800051872313229,-10.5165871296,1.400447261965681,0.10239668019886074
2025,2025-08-28T23:00:00.000Z,1,regular,TOWSON,INDIANA ST,7.0,35.0,-28.0,42.0,31.432625137857563,21.059817452608186,10.372807685249375,52.49244259046575,0.7416046882877884,38.37280768524938,10.49244259046575,0.5499775136904277
2025,2025-08-28T23:00:00.000Z,1,regular,INDIANA ST,MCNEESE,41.0,24.0,17.0,65.0,30.708352949978966,21.70121236213147,9.007140587847491,52.40956531211044,0.7132642699041611,-7.992859412152509,-12.590434687889562,0.08221737891359375
2025,2025-08-28T23:00:00.000Z,1,regular,STTHOM,LNDNWD,35.0,13.0,22.0,48.0,31.450663203704025,22.441714363835374,9.008948839868651,53.8923775675394,0.7133027485176937,-12.991051160131349,5.892377567539398,0.08219531400750878
2025,2025-08-28T23:00:00.000Z,1,regular,NWSTATE,W CAROLINA,24.0,17.0,7.0,41.0,27.575481141807145,24.275062652615347,3.3004184891918023,51.85054379442249,0.5817123984479224,-3.6995815108081977,10.850543794422492,0.1749645176121896
2025,2025-08-28T23:00:00.000Z,1,regular,NORFOLK,TOWSON,7.0,27.0,-20.0,34.0,27.35316691665153,25.108958908506914,2.2442080081446183,52.462125825158445,0.5557739017008875,22.244208008144618,18.462125825158445,0.30888462981182774
2025,2025-08-28T23:00:00.000Z,1,regular,E WASHGTON,WEBER ST,38.0,10.0,28.0,48.0,29.883070704798982,21.893891582998734,7.989179121800245,51.776962287797716,0.6912243175287855,-20.010820878199755,3.7769622877977156,0.09534242208556425
