season,date,week,season_type,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,pred_home_points,pred_away_points,pred_spread,pred_total,pred_home_win_prob,spread_error,total_error,brier
2024,2024-08-24T16:00:00.000Z,1,regular,W GEORGIA,ILL STATE,24.0,21.0,3.0,45.0,29.238341136390066,24.011359712951002,5.226981423439065,53.24970084934107,0.6280474331199126,2.2269814234390646,8.249700849341068,0.13834871200868587
2024,2024-08-24T19:30:00.000Z,1,regular,TENN STATE,MCNEESE,26.0,23.0,3.0,49.0,28.556883869684327,22.953339937994045,5.6035439316902815,51.51022380767837,0.6369137620881802,2.6035439316902815,2.510223807678372,0.13183161616095862
2024,2024-08-24T20:00:00.000Z,1,regular,NEW HAMP,MONTANA ST,31.0,35.0,-4.0,66.0,24.199149032978184,28.885696582652287,-4.686547549674104,53.08484561563047,0.3847957699179237,-0.6865475496741036,-12.91515438436953,0.14806778454672767
2024,2024-08-24T23:00:00.000Z,1,regular,SCAR STATE,N ALABAMA,37.0,15.0,22.0,52.0,31.84527768571574,20.076245692140763,11.769031993574975,51.9215233778565,0.7690021131021902,-10.230968006425025,-0.07847662214349782,0.05336002375125331
2024,2024-08-24T23:30:00.000Z,1,regular,NORFOLK,FL A&M,23.0,24.0,-1.0,47.0,26.889542509495943,25.80415627458184,1.0853862349141021,52.69369878407778,0.5270421616605163,2.085386234914102,5.693698784077782,0.2777734401677898
2024,2024-08-29T04:00:00.000Z,1,regular,SCAR STATE,TEXAS STHN,21.0,42.0,-21.0,63.0,29.774658431949117,21.41764533999193,8.357013091957183,51.19230377194105,0.6992739011341595,29.357013091957185,-11.807696228058951,0.48898398880738636
2024,2024-08-29T22:00:00.000Z,1,regular,VILLANOVA,YNGTOWN ST,24.0,17.0,7.0,41.0,30.18210344602656,23.542233967220504,6.639869478806058,53.72433741324706,0.6609260625490745,-0.36013052119394207,12.724337413247063,0.11497113505847414
2024,2024-08-29T22:00:00.000Z,1,regular,TENN MARTN,SO UTAH,7.0,35.0,-28.0,42.0,27.510675480791807,25.936119182168877,1.5745562986229291,53.446794662960684,0.5391965409691348,29.57455629862293,11.446794662960684,0.2907329097930799
2024,2024-08-29T22:00:00.000Z,1,regular,MOREHEAD,TENN STATE,17.0,10.0,7.0,27.0,31.926598145226162,19.945495646165217,11.981102499060945,51.87209379139138,0.7730168185721188,4.981102499060945,24.87209379139138,0.051521364651122434
2024,2024-08-29T22:00:00.000Z,1,regular,BUTLER,HOWARD,44.0,7.0,37.0,51.0,29.454117898339174,22.74200977553416,6.71210812280501,52.196127673873335,0.6625770914865581,-30.28789187719499,1.1961276738733346,0.11385421918967059
2024,2024-08-29T23:00:00.000Z,1,regular,NWSTATE,W CAROLINA,38.0,21.0,17.0,59.0,27.575481141807145,24.275062652615347,3.3004184891918023,51.85054379442249,0.5817123984479224,-13.699581510808198,-7.149456205577508,0.1749645176121896
2024,2024-08-29T23:00:00.000Z,1,regular,DELWARE ST,NC A&T,45.0,13.0,32.0,58.0,32.29061961396495,20.31319019568614,11.977429418278813,52.60380980965109,0.7729476200260935,-20.022570581721187,-5.396190190348911,0.05155278325181521
2024,2024-08-29T23:00:00.000Z,1,regular,ELON,MERCYHURST,25.0,28.0,-3.0,53.0,30.725166716400814,21.521561915121893,9.203604801278917,52.24672863152271,0.7174305329065378,12.203604801278917,-0.7532713684772929,0.5147065695465588
2024,2024-08-29T23:00:00.000Z,1,regular,SCAR STATE,STETSON,56.0,24.0,32.0,80.0,34.839412549560485,17.205129307842164,17.634283241718325,52.04454185740265,0.864800181448214,-14.365716758281675,-27.95545814259735,0.01827899093643585
2024,2024-08-29T23:00:00.000Z,1,regular,CENT ARK,CENT CT ST,66.0,10.0,56.0,76.0,30.990826147669996,21.636219028235796,9.3546071194342,52.62704517590579,0.7206128127685335,-46.6453928805658,-23.372954824094208,0.07805720038911051
2024,2024-08-29T23:00:00.000Z,1,regular,VALPO,LAFAYETTE,30.0,13.0,17.0,43.0,29.09851784954613,23.371546864960134,5.726970984585995,52.470064714506265,0.6398042781904612,-11.273029015414005,9.470064714506265,0.1297409580098947
2024,2024-08-29T23:00:00.000Z,1,regular,TENN STATE,SOUTHERN U,31.0,33.0,-2.0,64.0,30.647728347788487,20.68866284031551,9.959065507472975,51.336391188103995,0.7331742313538332,11.959065507472975,-12.663608811896005,0.5375444535212841
