spread_error_pure,spread_error_blended,total_error_pure,total_error_blended,brier_pure,brier_blended,spread_edge_pure,spread_edge_blended,total_edge_pure,total_edge_blended,model_spread,model_total,market_spread,market_total,market_provider_count,actual_margin,actual_total,model_home_win_prob,market_home_win_prob,season
17.72004299425332,19.23202579655199,3.2636477206556407,0.5581886323933816,0.12008778918370679,0.13199977409333644,-3.779957005746681,-2.2679742034480084,6.763647720655641,4.058188632393382,-6.279957005746681,61.26364772065564,-2.5,54.5,1,-24,58,0.3465368511193388,0.3633177315977524,2024
10.002910024518563,6.601746014711139,13.689365483997555,13.213619290398533,0.00026560503392512977,0.0001543000130349273,8.502910024518563,5.101746014711139,1.1893654839975554,0.7136192903985332,34.00291002451856,51.689365483997555,25.5,50.5,1,24,38,0.9837026065297199,0.9875782443658343,2024
-14.738217149856112,-10.242930289913666,22.28106128305516,20.768636769833094,0.4714688491822741,0.35280666543577976,-11.238217149856112,-6.742930289913666,3.781061283055159,2.268636769833094,-7.738217149856111,41.28106128305516,3.5,37.5,1,7,19,0.3133641072720753,0.4060246929073736,2024
-2.1936654963622892,-3.916199297817373,-42.41415457994782,-42.048492747968695,0.04086413356608256,0.018780378276786858,4.306334503637711,2.583800702182627,-0.9141545799478195,-0.5484927479686945,-13.19366549636229,58.58584542005218,-17.5,59.5,1,-11,101,0.20214879066193436,0.1370415202658919,2024
22.594901063316257,20.556940637989754,10.45697016405768,13.674182098434613,0.0022387914804317265,0.0012875820535732385,5.094901063316257,3.0569406379897544,-8.04302983594232,-4.825817901565387,26.594901063316257,52.45697016405768,21.5,60.5,1,4,42,0.9526841307759043,0.9641171063935301,2024
21.951294800412132,19.77077688024728,-25.92107363975532,-26.152644183853198,0.4779882488177511,0.440764679474668,5.451294800412132,3.270776880247279,0.5789263602446795,0.347355816146802,7.951294800412132,64.07892636024468,2.5,63.5,1,-14,90,0.6913669422367192,0.6639011066978786,2024
7.156286613929328,8.493771968357597,-0.9824474101400824,-4.389468446084052,0.39408357346648243,0.4665093070445766,-3.3437133860706716,-2.0062280316424026,8.517552589859918,5.110531553915948,5.156286613929328,53.01755258985992,8.5,44.5,1,-2,54,0.6277607613306859,0.6830148659030612,2024
13.989559747934727,20.193735848760838,-1.4541805335505273,-0.27250832013031356,0.12508621284883711,0.2556990551074797,-15.510440252065273,-9.306264151239162,-2.9541805335505273,-1.7725083201303136,-6.010440252065272,46.54581946644947,9.5,49.5,1,-20,48,0.35367529295787276,0.5056669408884465,2024
-28.036499813444948,-28.22189988806697,-7.715009293349652,-6.029005576009794,0.00018363477434780163,2.9001866672090318e-05,0.4635001865550521,0.2781001119330284,-4.215009293349652,-2.5290055760097943,34.96350018655505,55.28499070665035,34.5,59.5,1,63,63,0.986448809116989,0.9946146618795019,2024
7.925405963151283,14.15524357789077,11.656554094452758,15.593932456671652,0.049578316917038394,0.11163780658667849,-15.574594036848717,-9.34475642210923,-9.843445905547242,-5.906067543328348,-12.074594036848717,45.65655409445276,3.5,55.5,1,-20,34,0.22266188923351565,0.33412244250675305,2024
-3.3631114232397294,-1.817866853943837,3.9142652251538905,4.548559135092333,0.02186589754097211,0.008324141743432208,-3.8631114232397294,-2.317866853943837,-1.5857347748461095,-0.9514408649076671,16.63688857676027,43.91426522515389,20.5,45.5,1,20,40,0.8521287805522247,0.908763265383771,2024
-1.0127251234616192,4.392364925923029,14.464346994332509,13.278608196599507,0.05974409923129066,0.11592213743819038,-13.51272512346162,-8.10763507407697,2.9643469943325087,1.7786081965995066,-11.01272512346162,50.46434699433251,2.5,47.5,1,-10,36,0.2444260608676797,0.3404734019540886,2024
-8.189234451222195,-9.513540670733317,14.698083153252881,18.218849891951727,0.05806003576815173,0.03219538915086309,3.3107655487778054,1.9864593292666832,-8.801916846747119,-5.281150108048273,-11.189234451222195,43.69808315325288,-14.5,52.5,1,-3,29,0.24095650181755157,0.17943073636047724,2024
4.458420121947043,0.4750520731682286,16.380102097687363,17.228061258612414,0.0001670052504038499,0.00011032200343467312,9.958420121947043,5.975052073168229,-2.119897902312637,-1.2719387413875864,35.45842012194704,47.38010209768736,25.5,49.5,1,31,31,0.9870769488740526,0.989496571824653,2024
9.038539893435741,12.023123936061445,15.987036318060895,13.792221790836535,0.036145022168807696,0.04428893078299728,-7.4614601065642585,-4.476876063938555,5.487036318060895,3.2922217908365354,-13.961460106564259,52.987036318060895,-6.5,47.5,1,-23,37,0.19011844247417897,0.2104493544371122,2024
2.673229365314967,0.6039376191889829,9.083268585936125,8.84996115156168,0.0028424621324777024,0.001743108062952542,5.173229365314967,3.103937619188983,0.5832685859361249,0.3499611515616792,25.673229365314967,56.083268585936125,20.5,55.5,1,23,47,0.9466852540803419,0.9582494543394635,2024
-11.68788024863426,-2.4127281491805554,-37.40023888049618,-36.240143328297705,0.06680105129999213,0.005695970819157386,-23.187880248634258,-13.912728149180555,-2.9002388804961825,-1.7401433282977052,10.31211975136574,62.59976111950382,33.5,65.5,1,22,100,0.7415410065407045,0.9245283442664904,2024
-10.061495894164313,-15.436897536498588,-8.148097086622116,-5.488858251973269,0.0006378122429503899,0.0009265501331153981,13.438504105835687,8.063102463501412,-6.648097086622116,-3.9888582519732694,30.938504105835687,46.851902913377884,17.5,53.5,1,41,55,0.9747450550792446,0.9695607139847959,2024
9.28924599952091,9.773547599712547,13.87348491721366,16.124090950328196,0.3104728188618173,0.33706803551848297,-1.2107540004790898,-0.726452400287454,-5.626515082786341,-3.3759090496718045,2.2892459995209102,60.87348491721366,3.5,66.5,1,-7,47,0.5572008783749514,0.5805756070646466,2024
7.9386456347279175,14.96318738083675,8.05504232707461,5.833025396244764,0.10797444158984808,0.24892432376540677,-17.56135436527208,-10.53681261916325,5.555042327074609,3.3330253962447642,-7.0613543652720825,49.05504232707461,10.5,43.5,1,-15,41,0.3285946463195164,0.4989231641900452,2024
2.289373167496857,5.573623900498115,18.517087937092704,17.310252762255622,0.23016846521162998,0.4435767512092148,-8.210626832503143,-4.926376099501885,3.017087937092704,1.8102527622556224,-0.710626832503143,51.517087937092704,7.5,48.5,1,-3,33,0.4797587573058255,0.6660155788036904,2024
2.4258103492537533,5.255486209552252,3.7166287105702764,-1.5700227736578327,0.17749460855296403,0.2030617525470326,-7.074189650746247,-4.244513790447748,13.216628710570276,7.929977226342167,-3.5741896507462467,49.716628710570276,3.5,36.5,1,-6,46,0.42130109013977646,0.450623737221013,2024
-9.314626741742323,-6.188776045045394,-16.72744106469399,-15.836464638816395,0.2799582334164015,0.14544714368396242,-7.814626741742323,-4.688776045045394,-2.2274410646939913,-1.3364646388163948,-1.3146267417423227,53.27255893530601,6.5,55.5,1,8,70,0.4708892049708289,0.6186246682283155,2024
14.206463076113966,14.32387784566838,5.2657745457328105,1.3594647274396863,0.156025914477494,0.047474177003408086,-0.2935369238860339,-0.1761221543316207,9.76577454573281,5.859464727439686,-4.793536923886034,48.26577454573281,-4.5,38.5,1,-19,43,0.39500115756475196,0.21788569710609296,2024
12.935718400741111,11.161431040444667,18.374695030322137,15.224817018193278,0.16865892208431096,0.027308582930509077,4.435718400741111,2.6614310404446666,7.874695030322137,4.724817018193278,-4.064281599258889,49.37469503032214,-8.5,41.5,1,-17,31,0.41068104665824423,0.1652530875067364,2024
-1.4214888731779864,-3.452893323906792,-1.8237450481109505,3.105752971133427,0.20712881196347813,0.2809895543244772,5.078511126822013,3.047106676093208,-12.32374504811095,-7.394247028866573,1.5785111268220136,57.17625495188905,-3.5,69.5,1,3,59,0.5448859352168095,0.46991552152088323,2024
0.15653210861895817,1.893919265171375,-3.1083752212583846,1.1349748672449635,0.2316618885047467,0.312724631363701,-4.343467891381042,-2.606080734828625,-10.608375221258385,-6.3650251327550365,-0.8434678913810418,51.891624778741615,3.5,62.5,1,-1,55,0.48131267228772057,0.559217874681864,2024
4.359455930933411,2.415673558560046,-7.064291138159568,-11.638574682895744,0.19508620074679542,0.049469504449275635,4.859455930933411,2.915673558560046,11.435708861840432,6.861425317104256,-2.6405440690665896,53.93570886184043,-7.5,42.5,1,-7,61,0.4416856356582082,0.22241741040052515,2024
1.3436023414296052,8.206161404857763,-9.897316536642144,-5.738389921985288,0.10335647415102074,3.172666522105632e-05,-17.156397658570395,-10.293838595142237,-10.397316536642144,-6.238389921985288,8.343602341429605,51.102683463357856,25.5,61.5,1,7,61,0.6785089827833121,0.9943673571726004,2024
-19.474149341131543,-10.284489604678926,0.21357981050791608,1.1281478863047454,0.21736325948832744,0.0013731646048368313,-22.974149341131543,-13.784489604678926,-2.286420189492084,-1.3718521136952546,1.525850658868456,55.213579810507916,24.5,57.5,1,21,55,0.5337776716111428,0.9629437642921352,2024
8.011232786324218,15.406739671794531,20.695064471504686,22.21703868290281,0.3979012457090786,0.9747089200345835,-18.488767213675782,-11.093260328205469,-3.8049355284953137,-2.2829613170971896,6.011232786324218,50.695064471504686,24.5,54.5,1,-2,30,0.6307941389305061,0.9872734778340718,2024
-11.95917733177614,-3.7755063990656836,17.599190069655982,18.359514041793588,0.27170013615699146,0.013059665068546552,-20.45917733177614,-12.275506399065684,-1.9008099303440176,-1.140485958206412,-0.95917733177614,52.59919006965598,19.5,54.5,1,11,35,0.478751368196528,0.8857211083859029,2024
5.495093964410079,10.297056378646047,-3.8406626711123053,-3.7043976026673846,0.30816191298302437,0.788616941910095,-12.004906035589922,-7.202943621353953,-0.3406626711123053,-0.2043976026673846,2.4950939644100787,47.159337328887695,14.5,47.5,1,-3,51,0.5551233313264939,0.8880410699455825,2024
-17.440672673344576,-11.064403604006745,13.077098099709609,8.446258859825761,0.17776687058310053,0.0023880541546844073,-15.940672673344576,-9.564403604006745,11.577098099709609,6.946258859825761,3.559327326655424,52.07709809970961,19.5,40.5,1,21,39,0.5783759131843859,0.9511322790107375,2024
-29.511332493124886,-17.90679949587493,-9.734753237752088,-8.44085194265125,0.14456060751913138,4.812594356170605e-06,-29.011332493124886,-17.40679949587493,-3.234753237752088,-1.9408519426512498,5.488667506875115,53.26524676224791,34.5,56.5,1,35,63,0.6197887330455193,0.9978062373974902,2024
-15.42812862801993,-7.856877176811958,-4.022426446122509,-7.413455867673505,0.19641896169684875,0.0020669946336897543,-18.92812862801993,-11.356877176811958,8.477573553877491,5.086544132326495,2.5718713719800697,53.97757355387749,21.5,45.5,1,18,58,0.5568082111581389,0.9545357873301455,2024
0.4101786920032626,2.0461072152019577,10.64393775865662,4.186362655193967,0.23710068664444636,0.3239946384847188,-4.089821307996737,-2.4538927847980423,16.14393775865662,9.686362655193967,-0.5898213079967374,49.64393775865662,3.5,33.5,1,-1,39,0.4869298580334198,0.5692052691997139,2024
6.360384285219901,10.41623057113194,16.196620655936705,20.317972393562023,0.23602776259970065,0.5118659294016707,-10.1396157147801,-6.0837694288680595,-10.303379344063295,-6.182027606437977,-0.6396157147800993,51.196620655936705,9.5,61.5,1,-7,35,0.4858268854228846,0.7154480619875008,2024
22.07847902547967,26.2470874152878,12.528830944913949,8.51729856694837,0.18968826344770195,0.33910372840483843,-10.42152097452033,-6.252912584712197,10.028830944913949,6.017298566948369,-2.9215209745203294,49.52883094491395,7.5,39.5,1,-25,37,0.4355321612093669,0.5823261357734499,2024
-20.0326504482414,-18.61959026894484,5.08390615545234,-2.3496563067285976,0.12204566822091298,0.00660101720577007,-3.5326504482414025,-2.1195902689448403,18.58390615545234,11.150343693271402,6.9673495517585975,54.08390615545234,10.5,35.5,1,27,49,0.6506496483171758,0.9187533557260974,2024
-38.178231420358756,-36.70693885221525,-3.508104035594606,-0.7048624213567649,0.23212458142175454,0.12331692255116636,-3.678231420358753,-2.2069388522152518,-7.008104035594606,-4.204862421356765,0.821768579641247,55.491895964405394,4.5,62.5,1,39,59,0.5182069101556618,0.6488349069865196,2024
-42.17822466680813,-27.106934800084876,-4.246069999534953,0.8523580002790254,0.12414951213422218,1.734789182655641e-08,-37.67822466680813,-22.606934800084876,-12.746069999534953,-7.647641999720975,6.821775333191874,50.75393000046505,44.5,63.5,1,49,55,0.647651433755972,0.9998682886040369,2024
-17.552131067746277,-9.531278640647765,8.980681181196502,6.7884087087178955,0.262384916663545,0.011364636177391252,-20.052131067746277,-12.031278640647765,5.480681181196502,3.2884087087178955,-0.5521310677462761,53.9806811811965,19.5,48.5,1,17,45,0.4877647838506757,0.8933949523831481,2024
-35.50251073088436,-37.10150643853061,-14.74406301443851,-15.446437808663106,0.2390968636378269,0.32813449699351427,3.99748926911564,2.398493561469384,1.7559369855614904,1.0535621913368942,0.49748926911564006,53.25593698556149,-3.5,51.5,1,36,68,0.511024679929726,0.4271697485349483,2024
4.261207939467814,5.5567247636806885,18.88357693408878,19.130146160453265,0.21300274422655976,0.22142036192796322,-3.238792060532186,-1.9432752363193115,-0.6164230659112206,-0.36985383954673523,-1.738792060532186,52.88357693408878,1.5,53.5,1,-6,34,0.4615222033949827,0.4705532508951173,2024
-9.080751770654437,-8.848451062392662,7.846482731159611,8.107889638695767,0.29813145935560476,0.38562539501360554,-0.5807517706544365,-0.348451062392662,-0.653517268840389,-0.3921103613042334,-2.0807517706544365,54.84648273115961,-1.5,55.5,1,7,47,0.4539858432644766,0.37901256452839116,2024
-32.672726872490784,-23.40363612349447,-8.716600091042501,-7.029960054625505,0.2883906137374832,0.010556675851895935,-23.17272687249078,-13.903636123494469,-4.216600091042501,-2.529960054625505,-1.6727268724907822,50.2833999089575,21.5,54.5,1,31,59,0.46297987585428124,0.8972543146799052,2024
17.24055449913166,14.144332699478998,7.51435016545134,5.508610099270804,0.12505779919763324,0.0025232236104545352,7.740554499131662,4.644332699478998,5.01435016545134,3.008610099270804,-6.759445500868338,51.51435016545134,-14.5,46.5,1,-24,44,0.3536351215555848,0.05023169925907878,2024
0.6744990454408093,2.2046994272644858,19.885453738530643,19.331272243118384,0.18838750077896724,0.2000545687422653,-3.8255009545591907,-2.2953005727355142,1.385453738530643,0.8312722431183843,-2.3255009545591907,56.88545373853064,1.5,55.5,1,-3,37,0.43403628970279345,0.44727460104757266,2024
-34.77945267866715,-23.06767160720029,15.324251017659286,14.994550610595567,0.18404145968980337,4.1090270291354336e-05,-29.27945267866715,-17.56767160720029,0.8242510176592859,0.49455061059556726,3.2205473213328526,53.324251017659286,32.5,52.5,1,38,38,0.570999464231333,0.9935898307127382,2024
-5.31133896434199,-7.786803378605194,11.533678515990758,13.920207109594458,0.23497346034567276,0.3807782328372603,6.18866103565801,3.7131966213948053,-5.966321484009242,-3.5797928904055425,0.6886610356580092,51.53367851599076,-5.5,57.5,1,6,40,0.5152593885946085,0.3829276923753097,2024
-26.95246458621573,-31.17147875172944,15.496753198507903,16.298051919104743,0.27154527643542475,0.6490434626287919,10.547535413784273,6.328521248270563,-2.0032468014920966,-1.2019480808952565,-0.9524645862157282,53.4967531985079,-11.5,55.5,1,26,38,0.47889993625463373,0.19436766287046797,2024
-14.963774133913507,-7.178264480348105,-4.464650918499743,-0.07879055109984279,0.07284454646227617,7.285628873860698e-07,-19.463774133913507,-11.678264480348105,-10.964650918499743,-6.578790551099843,11.036225866086493,53.53534908150026,30.5,64.5,1,26,58,0.7301027112728322,0.9991464410463324,2024
1.9101333201653163,2.1460799920991898,-8.891013660558002,-7.534608196334801,0.2705696626117471,0.3314793410773858,-0.5898666798346837,-0.35392000790081024,-3.391013660558002,-2.0346081963348013,0.9101333201653163,52.108986339442,1.5,55.5,1,-1,61,0.5201631115445876,0.5757424259835172,2024
-2.5423120898211056,0.2746127461073371,1.7454228603884872,6.847253716233091,0.21876936093055227,0.056690458858759354,-7.042312089821106,-4.225387253892663,-12.754577139611513,-7.652746283766909,1.4576879101788944,53.74542286038849,8.5,66.5,1,4,52,0.5322721294058347,0.7619024173605298,2024
7.911138295723681,10.146682977434208,28.71918083305676,25.431508499834052,0.20594106613674093,0.2598471376993298,-5.588861704276319,-3.353317022565791,8.219180833056761,4.931508499834052,-2.0888617042763187,52.71918083305676,3.5,44.5,1,-10,24,0.45380730066487573,0.5097520355028804,2024
-45.698963517854764,-34.81937811071286,-3.6895045455502995,-2.813702727330181,0.08040979810933895,4.313864565531497e-08,-27.19896351785476,-16.319378110712858,-2.1895045455502995,-1.3137027273301811,10.30103648214524,52.3104954544497,37.5,54.5,1,56,56,0.7164337853175401,0.9997923015511485,2024
-18.9120599156202,-15.947235949372121,14.677143171350053,15.806285902810032,0.2706140295135745,0.1340493689222579,-7.412059915620201,-4.4472359493721205,-2.8228568286499467,-1.693714097189968,-0.9120599156202013,52.67714317135005,6.5,55.5,1,18,38,0.47979424309839236,0.6338724690462927,2024
36.12829059830943,34.67697435898565,-9.071320461853688,-5.642792277112207,0.15470842372399082,0.021309762249178993,3.628290598309426,2.176974358985655,-8.571320461853688,-5.142792277112207,-4.871709401690574,51.92867953814631,-8.5,60.5,1,-41,61,0.39332991714843,0.14597863627661067,2024
-0.7944149773525053,8.923351013588498,20.316430026074045,20.789858015644427,0.18432159624513886,0.0002441196158652698,-24.294414977352506,-14.576648986411502,-1.1835699739259553,-0.7101419843555732,3.2055850226474947,48.316430026074045,27.5,49.5,1,4,28,0.5706730893070656,0.9843756723067753,2024
-3.643954970685578,2.0136270175886537,-14.378534777499134,-13.627120866499482,0.26447283721245896,0.04067833870664554,-14.143954970685577,-8.486372982411346,-1.8785347774991337,-1.1271208664994816,-0.6439549706855778,56.621465222500866,13.5,58.5,1,3,71,0.4857307736093292,0.7983112826491141,2024
-22.14661305668057,-19.887967834008343,1.3430702716149625,6.2058421629689775,0.27604067984871117,0.18188663618874415,-5.646613056680573,-3.3879678340083434,-12.156929728385037,-7.2941578370310225,-1.1466130566805728,54.34307027161496,4.5,66.5,1,21,53,0.4746042635796221,0.5735183049781103,2024
2.1928292569320367,-3.284302445840778,-1.1011079421469177,-2.060664765288152,0.1732597880982676,0.003707028249682932,13.692829256932036,8.215697554159222,2.3988920578530823,1.439335234711848,-3.8071707430679633,52.89889205785308,-17.5,50.5,1,-6,54,0.4162448655518379,0.06088536975072856,2024
-2.924522516141418,0.84528649031515,-2.5138195714450973,1.091708257132936,0.1684603119301276,0.009122804757398094,-9.424522516141419,-5.65471350968485,-9.013819571445097,-5.408291742867064,4.075477483858582,50.4861804285549,13.5,59.5,1,7,53,0.589560830414387,0.9044866252433823,2024
17.643165451846375,14.785899271107827,30.739059394559284,32.24343563673557,0.18150151249896487,0.022552507139309654,7.143165451846376,4.285899271107826,-3.760940605440716,-2.256564363264431,-3.356834548153624,51.739059394559284,-10.5,55.5,1,-21,21,0.4260299431952699,0.15017492180557196,2024
-44.30709428558541,-33.98425657135124,6.613379588999699,9.368027753399822,0.1753289523806036,9.499884631016993e-05,-25.807094285585407,-15.484256571351242,-6.886620411000301,-4.131972246600178,3.692905714414594,54.6133795889997,29.5,61.5,1,48,48,0.5812769980278089,0.9902532648384103,2024
3.1534741962751407,1.2920845177650846,-9.484055492765641,-5.890433295659385,0.25512817155549755,0.150509207559117,4.653474196275141,2.7920845177650846,-8.984055492765641,-5.390433295659385,0.1534741962751409,49.51594450723436,-4.5,58.5,1,-3,59,0.5051021397257168,0.38795516178949985,2024
2.882059894506281,8.72923593670377,6.953541093709639,9.572124656225782,0.2460944951891655,0.6891970897026624,-14.61794010549372,-8.77076406329623,-6.546458906290361,-3.927875343774218,-0.11794010549371921,49.95354109370964,14.5,56.5,1,-3,43,0.4960791219041228,0.8301789504092851,2024
-18.89312419048391,-19.935874514290347,17.87665516401387,19.32599309840832,0.11236541878106572,0.062046131919649014,2.6068758095160893,1.5641254857096536,-3.6233448359861313,-2.1740069015916816,5.106875809516089,55.87665516401387,2.5,59.5,1,24,38,0.664790485246815,0.7509093901415611,2024
-45.381782788625095,-37.42906967317506,-29.71795500567292,-23.630773003403753,0.2628513441760129,0.010713589780389464,-19.881782788625095,-11.929069673175057,-15.21795500567292,-9.130773003403753,-0.3817827886250968,57.28204499432708,19.5,72.5,1,45,87,0.4873096995495107,0.8964935278333308,2024
5.828389814282502,4.097033888569501,-17.583750362233175,-16.350250217339905,0.3518470136123947,0.3277995545376965,4.328389814282502,2.5970338885695012,-3.0837503622331752,-1.8502502173399051,2.828389814282502,51.416249637766825,-1.5,54.5,1,-3,69,0.5931669357039338,0.5725378193077698,2024
18.25347006441823,18.352082038650938,-3.5782764698552185,-5.546965881913131,0.015873960489358803,0.0001314090170168062,-0.24652993558176917,-0.1479179613490622,4.9217235301447815,2.953034118086869,-13.74652993558177,48.42172353014478,-13.5,43.5,1,-32,52,0.1259919064438617,0.011463377208170644,2024
1.7676813883474818,5.260608833008489,21.679325543033265,21.20759532581996,0.09105601978840547,0.1049706868150118,-8.732318611652518,-5.239391166991511,1.179325543033265,0.707595325819959,-6.232318611652518,53.679325543033265,2.5,52.5,1,-8,32,0.3017549001895503,0.32399180053669846,2024
26.989094599376838,21.593456759626104,-4.798156065623552,-0.6788936393741309,0.06360600843379784,0.00016199175516380557,13.489094599376838,8.093456759626104,-10.298156065623552,-6.178893639374131,-8.010905400623162,50.20184393437645,-21.5,60.5,1,-35,55,0.25220231647191077,0.012727598169482157,2024
-3.7065076039264007,-2.023904562355842,10.968205001843998,11.1809230011064,0.005591267041395955,6.109195055059873e-07,-4.206507603926401,-2.523904562355842,-0.531794998156002,-0.31907699889359975,17.2934923960736,49.968205001844,21.5,50.5,1,21,39,0.925225224564724,0.9992183866009938,2024
-3.944102632252009,3.4335384206487944,3.7947724119640043,2.076863447178397,0.0941872985120941,0.00015826800042626575,-18.444102632252008,-11.066461579351206,4.294772411964004,2.576863447178397,6.055897367747991,49.794772411964004,24.5,45.5,1,10,46,0.6931005074750137,0.9874195389422221,2024
-12.761044653459496,-3.856626792075697,-0.3410215730544195,-2.0046129438326545,0.3342820776405246,0.023391350121940976,-22.261044653459496,-13.356626792075698,4.1589784269455805,2.4953870561673455,-2.7610446534594963,49.65897842694558,19.5,45.5,1,10,50,0.4218286779504498,0.8470576902164055,2024
7.655810983691174,7.9934865902147045,8.95575512934289,4.373453077605731,0.1645137487346834,0.0949597823190313,-0.8441890163088268,-0.5065134097852959,11.45575512934289,6.873453077605731,-3.344189016308827,51.95575512934289,-2.5,40.5,1,-11,43,0.4056029446819678,0.30815545154845353,2024
4.697382486664498,3.018429491998699,4.231297018982659,5.538778211389598,0.03472419566264244,0.004410327020657122,4.197382486664498,2.518429491998699,-3.2687029810173414,-1.961221788610402,10.697382486664498,52.23129701898266,6.5,55.5,1,6,48,0.81365570665394,0.9335897069675406,2024
